Number,#,Position F1,Position F2,Assign F1,Assign F2,Height,Volume,Line Width F1 (Hz),Line Width F2 (Hz),Merit,Details,Fit Method,Vol. Method
1023,1023,64.54233,54.1245,,,2.47E+10,1.94E+11,475.22734,169.96966,1,None,parabolic,box sum
1024,1024,64.18654,54.11675,,,2.29E+10,1.88E+11,488.44541,196.76292,1,None,parabolic,box sum
1025,1025,59.85676,54.0836,,,4.12E+09,3.32E+10,1620.17639,697.18839,1,None,parabolic,box sum
1026,1026,54.05389,54.03647,,,3.62E+11,2.88E+12,158.38224,166.12013,1,None,parabolic,box sum
1027,1027,46.69321,54.08797,,,3.41E+09,2.65E+10,103.27726,216.45912,1,None,parabolic,box sum
1028,1028,29.91203,54.20492,,,6.44E+09,5.53E+10,2145.63774,1072.46191,1,None,parabolic,box sum
1029,1029,176.12044,53.93683,,,1.42E+10,1.14E+11,145.74557,191.78131,1,None,parabolic,box sum
1030,1030,63.39339,54.00402,,,4.94E+10,4.01E+11,146.39292,215.59808,1,None,parabolic,box sum
1031,1031,60.1908,53.85241,,,3.60E+09,2.97E+10,1578.76581,430.70207,1,None,parabolic,box sum
1032,1032,59.277,53.88577,,,5.43E+09,4.36E+10,150.35027,526.93091,1,None,parabolic,box sum
1033,1033,53.89455,53.86155,,,3.84E+11,3.05E+12,159.58411,164.92569,1,None,parabolic,box sum
1034,1034,50.80872,53.91834,,,4.06E+09,3.21E+10,405.26273,417.3594,1,None,parabolic,box sum
1035,1035,45.59468,53.99816,,,9.32E+09,7.15E+10,132.59346,154.25252,1,None,parabolic,box sum
1036,1036,43.2092,53.88189,,,1.11E+10,9.03E+10,180.8146,759.39979,1,None,parabolic,box sum
1037,1037,39.29794,53.87127,,,3.52E+09,2.89E+10,1292.01862,1123.83465,1,None,parabolic,box sum
1038,1038,36.78462,53.85134,,,3.98E+09,3.28E+10,3217.1949,965.07061,1,None,parabolic,box sum
1039,1039,26.50621,53.81792,,,6.99E+09,5.57E+10,2152.72434,584.96658,1,None,parabolic,box sum
1040,1040,24.17331,53.93064,,,1.40E+10,1.21E+11,287.94173,472.66802,1,None,parabolic,box sum
1041,1041,104.02868,53.63403,,,4.26E+09,3.65E+10,624.00078,761.5704,1,None,parabolic,box sum
1042,1042,51.76298,53.80363,,,5.61E+09,4.42E+10,297.25129,249.23656,1,None,parabolic,box sum
1043,1043,38.41568,53.67558,,,5.90E+09,4.72E+10,200.54276,214.1566,1,None,parabolic,box sum
1044,1044,27.02835,53.63261,,,6.13E+09,5.09E+10,2392.31547,692.76082,1,None,parabolic,box sum
1045,1045,123.04386,53.51282,,,1.08E+10,8.23E+10,122.92603,144.87452,1,None,parabolic,box sum
1046,1046,53.49508,53.45121,,,3.89E+11,3.11E+12,167.69425,166.9404,1,None,parabolic,box sum
1047,1047,51.09191,53.56202,,,6.14E+09,4.81E+10,226.73705,182.94057,1,None,parabolic,box sum
1048,1048,50.07126,53.56864,,,4.02E+09,3.36E+10,460.30175,411.84293,1,None,parabolic,box sum
1049,1049,44.71515,53.45292,,,3.68E+09,3.00E+10,4920.52465,555.48224,1,None,parabolic,box sum
1050,1050,42.03828,53.42802,,,1.12E+10,9.50E+10,571.97008,288.94315,1,None,parabolic,box sum
1051,1051,38.05874,53.47141,,,6.45E+09,5.19E+10,211.5916,189.95368,1,None,parabolic,box sum
1052,1052,37.32432,53.47788,,,5.10E+09,4.06E+10,4575.19391,733.00228,1,None,parabolic,box sum
1053,1053,26.25926,53.54532,,,6.90E+09,5.99E+10,2271.23499,633.75137,1,None,parabolic,box sum
1054,1054,21.82998,53.42569,,,8.09E+09,6.66E+10,185.20433,259.24775,1,None,parabolic,box sum
1055,1055,122.91171,53.28116,,,1.11E+10,8.55E+10,128.23426,155.39659,1,None,parabolic,box sum
1056,1056,102.30923,53.28683,,,1.01E+10,8.31E+10,425.20586,422.60005,1,None,parabolic,box sum
1057,1057,101.28642,53.30427,,,3.99E+09,3.10E+10,696.33859,170.27187,1,None,parabolic,box sum
1058,1058,53.2959,53.25244,,,4.11E+11,3.28E+12,162.98939,165.28786,1,None,parabolic,box sum
1059,1059,49.88552,53.255,,,4.18E+09,3.29E+10,416.36043,262.06115,1,None,parabolic,box sum
1060,1060,41.11041,53.39738,,,1.20E+10,9.62E+10,555.5275,180.31904,1,None,parabolic,box sum
1061,1061,34.36346,53.26608,,,3.90E+10,3.29E+11,532.29879,425.71566,1,None,parabolic,box sum
1062,1062,28.59056,53.33018,,,2.34E+10,1.98E+11,309.69743,288.53541,1,None,parabolic,box sum
1063,1063,23.79671,53.26114,,,2.12E+10,1.77E+11,217.10992,249.99927,1,None,parabolic,box sum
1064,1064,181.53792,53.06426,,,4.81E+09,3.57E+10,186.0642,219.05187,1,None,parabolic,box sum
1065,1065,178.55385,53.18151,,,4.22E+09,3.45E+10,2120.16317,755.18089,1,None,parabolic,box sum
1066,1066,176.46992,53.06231,,,4.11E+09,3.53E+10,2123.92113,889.23833,1,None,parabolic,box sum
1067,1067,129.63023,53.17939,,,5.71E+09,4.26E+10,114.09037,154.70583,1,None,parabolic,box sum
1068,1068,103.17648,53.09718,,,1.32E+10,1.13E+11,375.61064,453.58823,1,None,parabolic,box sum
1069,1069,61.58292,53.12921,,,8.47E+09,6.78E+10,516.68921,175.62525,1,None,parabolic,box sum
1070,1070,54.59223,53.06062,,,6.19E+09,5.11E+10,186.00313,658.14856,1,None,parabolic,box sum
1071,1071,50.44401,53.09273,,,4.75E+09,3.87E+10,404.28805,352.07077,1,None,parabolic,box sum
1072,1072,48.60785,53.04119,,,3.35E+09,2.56E+10,114.48,1465.56323,1,None,parabolic,box sum
1073,1073,42.46313,53.15363,,,9.87E+09,8.44E+10,693.40966,710.80208,1,None,parabolic,box sum
1074,1074,40.27778,53.06401,,,7.41E+09,6.09E+10,848.87763,332.64799,1,None,parabolic,box sum
1075,1075,25.99023,53.16218,,,8.03E+09,6.95E+10,2867.31319,576.92452,1,None,parabolic,box sum
1076,1076,19.36067,53.1124,,,4.92E+09,3.76E+10,146.77399,287.91661,1,None,parabolic,box sum
1077,1077,180.96339,52.92638,,,3.40E+09,2.56E+10,294.45122,186.61502,1,None,parabolic,box sum
1078,1078,179.66312,52.90331,,,4.22E+09,3.24E+10,2130.59673,155.87148,1,None,parabolic,box sum
1079,1079,122.44404,52.8988,,,1.15E+10,8.78E+10,148.0125,138.01731,1,None,parabolic,box sum
1080,1080,62.18799,52.89387,,,1.55E+10,1.23E+11,345.11578,162.38332,1,None,parabolic,box sum
1081,1081,59.96435,53.02492,,,4.86E+09,4.08E+10,417.62092,639.40215,1,None,parabolic,box sum
1082,1082,55.93475,52.92912,,,5.42E+09,4.27E+10,127.00186,173.52899,1,None,parabolic,box sum
1083,1083,52.93976,52.96621,,,4.35E+11,3.44E+12,156.81884,161.27523,1,None,parabolic,box sum
1084,1084,50.65306,52.86651,,,4.82E+09,3.99E+10,158.58988,264.793,1,None,parabolic,box sum
1085,1085,39.50807,53.01581,,,4.96E+09,4.00E+10,1419.94386,749.41018,1,None,parabolic,box sum
1086,1086,38.71318,52.95619,,,4.05E+09,3.29E+10,4795.23764,1023.7131,1,None,parabolic,box sum
1087,1087,37.56273,52.9517,,,4.49E+09,3.84E+10,3157.48522,732.50339,1,None,parabolic,box sum
1088,1088,33.33292,52.8622,,,3.87E+10,3.29E+11,971.9832,276.01063,1,None,parabolic,box sum
1089,1089,25.50055,52.86219,,,8.68E+09,7.39E+10,2869.83906,466.85654,1,None,parabolic,box sum
1090,1090,179.05089,52.77727,,,4.31E+09,3.45E+10,1886.68243,649.327,1,None,parabolic,box sum
1091,1091,166.78567,52.80104,,,1.08E+10,8.27E+10,117.42604,150.43416,1,None,parabolic,box sum
1092,1092,59.2313,52.65135,,,1.20E+10,1.01E+11,191.81703,283.66413,1,None,parabolic,box sum
1093,1093,54.88454,52.67389,,,5.68E+09,4.78E+10,225.39106,772.03011,1,None,parabolic,box sum
1094,1094,52.75505,52.77113,,,4.16E+11,3.31E+12,162.74511,164.05745,1,None,parabolic,box sum
1095,1095,49.46589,52.74253,,,5.25E+09,3.91E+10,162.60098,141.95319,1,None,parabolic,box sum
1096,1096,25.71884,52.81954,,,8.56E+09,7.47E+10,2930.91184,589.17109,1,None,parabolic,box sum
1097,1097,177.93559,52.57112,,,7.24E+09,6.13E+10,1715.37282,285.15838,1,None,parabolic,box sum
1098,1098,122.06683,52.51999,,,1.09E+10,8.30E+10,144.87471,137.64794,1,None,parabolic,box sum
1099,1099,102.085,52.55334,,,9.81E+09,8.13E+10,432.43658,434.90178,1,None,parabolic,box sum
1100,1100,63.27328,52.50278,,,1.89E+10,1.56E+11,250.77677,586.46082,1,None,parabolic,box sum
1101,1101,61.05684,52.56839,,,9.26E+09,7.17E+10,116.82022,172.50005,1,None,parabolic,box sum
1102,1102,52.55253,52.5646,,,4.03E+11,3.20E+12,158.56545,161.89883,1,None,parabolic,box sum
1103,1103,30.93594,52.56455,,,4.06E+10,3.35E+11,871.26601,208.5178,1,None,parabolic,box sum
1104,1104,27.17245,52.5125,,,8.13E+09,7.18E+10,2941.58938,572.07962,1,None,parabolic,box sum
1105,1105,19.65595,52.57883,,,4.62E+09,3.75E+10,283.23443,253.96153,1,None,parabolic,box sum
1106,1106,177.55348,52.43768,,,6.93E+09,5.81E+10,1730.28955,530.57417,1,None,parabolic,box sum
1107,1107,176.97009,52.39281,,,6.41E+09,5.21E+10,1746.51228,594.68996,1,None,parabolic,box sum
1108,1108,168.10449,52.30876,,,9.38E+09,7.21E+10,109.96996,173.94632,1,None,parabolic,box sum
1109,1109,131.19893,52.38247,,,4.30E+09,3.42E+10,259.36692,173.89595,1,None,parabolic,box sum
1110,1110,121.89894,52.32034,,,1.18E+10,8.86E+10,118.16743,137.22581,1,None,parabolic,box sum
1111,1111,102.52803,52.38139,,,1.01E+10,8.55E+10,401.16369,685.58221,1,None,parabolic,box sum
1112,1112,55.44729,52.31234,,,3.49E+09,2.72E+10,471.28953,233.03972,1,None,parabolic,box sum
1113,1113,52.39347,52.38954,,,3.76E+11,2.97E+12,152.53903,160.04481,1,None,parabolic,box sum
1114,1114,47.96092,52.34579,,,3.57E+09,2.46E+10,68.56488,143.53378,1,None,parabolic,box sum
1115,1115,31.79427,52.4067,,,4.24E+10,3.59E+11,687.32705,256.90205,1,None,parabolic,box sum
1116,1116,22.93998,52.38628,,,6.64E+09,5.63E+10,4603.10305,679.11835,1,None,parabolic,box sum
1117,1117,104.68618,52.07325,,,4.08E+09,3.17E+10,724.63125,164.36445,1,None,parabolic,box sum
1118,1118,58.18393,52.08793,,,4.54E+09,3.70E+10,579.10798,407.06519,1,None,parabolic,box sum
1119,1119,48.96455,52.06005,,,3.48E+09,2.77E+10,141.97875,236.5127,1,None,parabolic,box sum
1120,1120,44.25828,52.2407,,,8.42E+09,7.19E+10,1610.99385,277.19307,1,None,parabolic,box sum
1121,1121,26.29704,52.20292,,,8.05E+09,6.91E+10,1104.74766,599.38376,1,None,parabolic,box sum
1122,1122,21.92648,52.21351,,,4.37E+09,3.41E+10,4916.1911,523.04059,1,None,parabolic,box sum
1123,1123,176.2315,51.99261,,,1.32E+10,1.13E+11,1306.76038,285.14878,1,None,parabolic,box sum
1124,1124,121.51096,51.90478,,,1.00E+10,7.65E+10,154.36992,131.43352,1,None,parabolic,box sum
1125,1125,57.44794,51.93262,,,4.95E+09,3.92E+10,143.74491,166.04817,1,None,parabolic,box sum
1126,1126,51.96613,51.96863,,,2.74E+11,2.21E+12,178.79439,168.79442,1,None,parabolic,box sum
1127,1127,45.80685,51.90352,,,4.30E+09,3.43E+10,4930.18109,207.25861,1,None,parabolic,box sum
1128,1128,45.19645,51.93695,,,5.70E+09,4.72E+10,2048.52614,223.36191,1,None,parabolic,box sum
1129,1129,44.07494,51.90938,,,8.79E+09,7.51E+10,1868.50057,293.90078,1,None,parabolic,box sum
1130,1130,37.89246,51.9126,,,6.63E+09,5.55E+10,2014.86173,409.86899,1,None,parabolic,box sum
1131,1131,37.66322,51.86487,,,6.59E+09,5.67E+10,2015.89993,666.94134,1,None,parabolic,box sum
1132,1132,27.14937,52.04614,,,7.96E+09,6.84E+10,1111.31639,580.64214,1,None,parabolic,box sum
1133,1133,26.50663,51.95384,,,8.24E+09,6.85E+10,1102.91555,556.51118,1,None,parabolic,box sum
1134,1134,180.81498,51.7039,,,7.69E+09,6.04E+10,183.47482,178.73846,1,None,parabolic,box sum
1135,1135,178.72939,51.75663,,,6.63E+09,5.27E+10,217.12946,452.03882,1,None,parabolic,box sum
1136,1136,173.67892,51.70135,,,5.14E+10,4.28E+11,643.18297,625.79326,1,None,parabolic,box sum
1137,1137,121.29273,51.72723,,,1.17E+10,8.77E+10,121.43469,139.09901,1,None,parabolic,box sum
1138,1138,104.18272,51.67188,,,5.66E+09,4.49E+10,557.76756,233.5362,1,None,parabolic,box sum
1139,1139,54.08538,51.79504,,,5.40E+09,4.52E+10,367.0156,410.21437,1,None,parabolic,box sum
1140,1140,51.74194,51.75857,,,2.84E+11,2.25E+12,162.24677,162.58239,1,None,parabolic,box sum
1141,1141,48.48891,51.71004,,,3.74E+09,2.92E+10,234.90826,1151.1076,1,None,parabolic,box sum
1142,1142,43.56637,51.77924,,,1.39E+10,1.14E+11,1218.10153,259.8018,1,None,parabolic,box sum
1143,1143,42.30061,51.77487,,,1.34E+10,1.15E+11,1237.06265,404.63794,1,None,parabolic,box sum
1144,1144,25.24021,51.74847,,,7.70E+09,6.54E+10,724.20621,565.76926,1,None,parabolic,box sum
1145,1145,23.28776,51.69095,,,7.76E+09,6.41E+10,336.89571,710.09693,1,None,parabolic,box sum
1146,1146,175.82281,51.64133,,,1.12E+10,9.59E+10,1495.44695,383.9032,1,None,parabolic,box sum
1147,1147,174.36579,51.6464,,,2.82E+10,2.45E+11,798.58254,497.2403,1,None,parabolic,box sum
1148,1148,168.5227,51.5391,,,1.34E+10,1.01E+11,107.28347,156.86445,1,None,parabolic,box sum
1149,1149,53.69245,51.47794,,,5.18E+09,4.33E+10,356.65807,358.09332,1,None,parabolic,box sum
1150,1150,51.57665,51.57755,,,2.86E+11,2.26E+12,158.54347,162.65434,1,None,parabolic,box sum
1151,1151,44.71675,51.61967,,,4.43E+09,3.66E+10,2242.79576,534.37574,1,None,parabolic,box sum
1152,1152,42.98657,51.62881,,,1.51E+10,1.32E+11,1134.00035,311.93245,1,None,parabolic,box sum
1153,1153,36.86915,51.57735,,,1.18E+10,9.55E+10,261.92577,215.30786,1,None,parabolic,box sum
1154,1154,35.36579,51.61432,,,3.71E+09,3.06E+10,2305.52232,716.28017,1,None,parabolic,box sum
1155,1155,29.37327,51.53013,,,4.05E+09,3.45E+10,1313.41766,1168.17748,1,None,parabolic,box sum
1156,1156,22.82898,51.64292,,,7.31E+09,5.89E+10,297.5542,638.15015,1,None,parabolic,box sum
1157,1157,15.5794,51.58371,,,8.26E+09,6.02E+10,94.88131,142.23381,1,None,parabolic,box sum
1158,1158,120.99005,51.39142,,,1.21E+10,8.87E+10,122.04051,125.97461,1,None,parabolic,box sum
1159,1159,54.71653,51.36214,,,4.33E+09,3.41E+10,356.1402,987.14849,1,None,parabolic,box sum
1160,1160,51.39038,51.38407,,,2.69E+11,2.15E+12,164.97295,166.05537,1,None,parabolic,box sum
1161,1161,39.37077,51.39767,,,2.73E+10,2.31E+11,456.7499,248.97752,1,None,parabolic,box sum
1162,1162,178.42795,51.15647,,,8.14E+09,7.02E+10,2121.87314,346.16575,1,None,parabolic,box sum
1163,1163,177.5942,51.14975,,,1.10E+10,9.09E+10,1715.61496,205.22951,1,None,parabolic,box sum
1164,1164,174.62208,51.1711,,,2.93E+10,2.49E+11,910.54889,394.11827,1,None,parabolic,box sum
1165,1165,171.87499,51.20998,,,5.82E+10,4.96E+11,393.73021,779.27108,1,None,parabolic,box sum
1166,1166,59.28122,51.10145,,,3.77E+09,3.02E+10,123.20329,799.03683,1,None,parabolic,box sum
1167,1167,51.18983,51.18332,,,2.58E+11,2.04E+12,160.05313,161.67577,1,None,parabolic,box sum
1168,1168,43.1095,51.25867,,,1.45E+10,1.25E+11,1078.49231,330.86593,1,None,parabolic,box sum
1169,1169,179.90786,51.00095,,,1.20E+10,9.61E+10,235.20628,168.19,1,None,parabolic,box sum
1170,1170,120.63123,51.01538,,,7.42E+09,5.70E+10,164.80684,139.60989,1,None,parabolic,box sum
1171,1171,102.37454,51.02161,,,7.40E+09,6.02E+10,278.39888,779.60446,1,None,parabolic,box sum
1172,1172,53.90883,51.06716,,,4.67E+09,3.73E+10,179.3196,424.63635,1,None,parabolic,box sum
1173,1173,40.75588,50.92686,,,1.87E+10,1.61E+11,1003.16571,407.90465,1,None,parabolic,box sum
1174,1174,40.19038,50.91769,,,1.78E+10,1.58E+11,1013.4353,365.17119,1,None,parabolic,box sum
1175,1175,30.48339,51.01599,,,3.78E+09,3.24E+10,149.10688,1541.52744,1,None,parabolic,box sum
1176,1176,180.96624,50.87738,,,3.35E+09,2.64E+10,2234.35981,387.05239,1,None,parabolic,box sum
1177,1177,174.28943,50.82873,,,2.21E+10,1.93E+11,1003.27503,953.51481,1,None,parabolic,box sum
1178,1178,120.24128,50.74529,,,8.30E+09,6.24E+10,145.08479,138.79201,1,None,parabolic,box sum
1179,1179,104.68318,50.74809,,,3.71E+09,2.80E+10,106.44925,158.02051,1,None,parabolic,box sum
1180,1180,103.14982,50.83388,,,4.38E+09,3.38E+10,314.28381,902.85681,1,None,parabolic,box sum
1181,1181,59.48638,50.81805,,,3.95E+09,3.04E+10,182.37067,159.61309,1,None,parabolic,box sum
1182,1182,41.85937,50.81657,,,1.68E+10,1.43E+11,973.31209,318.94316,1,None,parabolic,box sum
1183,1183,178.66469,50.64593,,,1.08E+10,8.71E+10,424.60462,366.42079,1,None,parabolic,box sum
1184,1184,174.12556,50.58861,,,2.33E+10,1.93E+11,984.92645,900.60705,1,None,parabolic,box sum
1185,1185,49.30067,50.67406,,,4.05E+09,3.30E+10,673.42989,1018.46286,1,None,parabolic,box sum
1186,1186,29.72695,50.62251,,,3.35E+09,2.58E+10,96.85022,1363.27107,1,None,parabolic,box sum
1187,1187,176.89076,50.39477,,,5.72E+09,4.54E+10,143.97148,626.44085,1,None,parabolic,box sum
1188,1188,102.63021,50.46225,,,4.95E+09,4.12E+10,147.33584,977.97196,1,None,parabolic,box sum
1189,1189,53.26808,50.35724,,,5.47E+09,4.22E+10,135.98409,179.99285,1,None,parabolic,box sum
1190,1190,50.41421,50.39156,,,1.40E+11,1.10E+12,153.5357,155.04641,1,None,parabolic,box sum
1191,1191,40.59165,50.41916,,,1.93E+10,1.65E+11,443.91292,396.4232,1,None,parabolic,box sum
1192,1192,37.70008,50.38742,,,4.41E+09,3.49E+10,253.30508,768.5979,1,None,parabolic,box sum
1193,1193,17.841,50.37248,,,7.70E+09,5.94E+10,119.37296,179.43641,1,None,parabolic,box sum
1194,1194,119.71997,50.16131,,,7.02E+09,5.37E+10,146.09978,144.98005,1,None,parabolic,box sum
1195,1195,105.48839,50.13364,,,3.85E+09,2.85E+10,80.52734,260.78517,1,None,parabolic,box sum
1196,1196,53.03892,50.09762,,,3.93E+09,3.26E+10,308.80092,270.427,1,None,parabolic,box sum
1197,1197,35.2988,50.0144,,,3.25E+09,2.36E+10,105.80557,149.50596,1,None,parabolic,box sum
1198,1198,18.10394,50.06648,,,4.83E+09,3.91E+10,269.38612,188.6753,1,None,parabolic,box sum
1199,1199,174.82987,49.8207,,,1.32E+10,1.10E+11,175.45751,1300.92296,1,None,parabolic,box sum
1200,1200,119.40138,49.80154,,,6.96E+09,5.43E+10,146.38925,153.09406,1,None,parabolic,box sum
1201,1201,49.86339,49.90719,,,7.43E+10,6.05E+11,177.90765,177.18185,1,None,parabolic,box sum
1202,1202,36.45734,49.77285,,,6.47E+09,5.21E+10,147.79021,183.38668,1,None,parabolic,box sum
1203,1203,24.26996,49.73539,,,1.16E+10,8.88E+10,117.66787,155.00564,1,None,parabolic,box sum
1204,1204,18.69386,49.74989,,,3.95E+09,3.07E+10,292.27284,209.54914,1,None,parabolic,box sum
1205,1205,119.11919,49.57488,,,7.37E+09,5.55E+10,148.77099,128.66569,1,None,parabolic,box sum
1206,1206,59.96021,49.658,,,8.78E+09,6.50E+10,110.30768,143.44743,1,None,parabolic,box sum
1207,1207,52.70712,49.54794,,,3.72E+09,3.01E+10,207.49989,378.14689,1,None,parabolic,box sum
1208,1208,49.63433,49.69242,,,6.78E+10,5.52E+11,203.68666,177.90139,1,None,parabolic,box sum
1209,1209,33.08649,49.69848,,,5.20E+09,3.98E+10,194.61649,167.32895,1,None,parabolic,box sum
1210,1210,32.70083,49.65236,,,5.08E+09,3.76E+10,197.07396,134.25891,1,None,parabolic,box sum
1211,1211,118.9176,49.3518,,,7.69E+09,5.90E+10,147.54959,145.35421,1,None,parabolic,box sum
1212,1212,60.77086,49.46887,,,3.73E+09,2.91E+10,90.59173,323.70891,1,None,parabolic,box sum
1213,1213,21.29415,49.37715,,,3.77E+09,3.08E+10,295.79294,234.97288,1,None,parabolic,box sum
1214,1214,49.17808,49.16848,,,9.09E+10,7.33E+11,182.69068,188.45464,1,None,parabolic,box sum
1215,1215,118.65527,49.12156,,,9.67E+09,6.97E+10,100.16634,129.92968,1,None,parabolic,box sum
1216,1216,48.95188,48.95418,,,9.51E+10,7.91E+11,194.65558,200.44937,1,None,parabolic,box sum
1217,1217,30.37907,48.94243,,,6.34E+09,5.17E+10,265.9955,591.59834,1,None,parabolic,box sum
1218,1218,26.66248,49.06812,,,5.46E+09,4.49E+10,480.84581,2235.44431,1,None,parabolic,box sum
1219,1219,20.63415,49.09709,,,3.37E+09,2.71E+10,298.97104,368.47148,1,None,parabolic,box sum
1220,1220,169.8467,48.74286,,,3.38E+09,2.44E+10,77.61734,150.96662,1,None,parabolic,box sum
1221,1221,60.72048,48.76927,,,3.71E+09,3.07E+10,153.96564,757.06848,1,None,parabolic,box sum
1222,1222,50.58478,48.79006,,,4.25E+09,3.26E+10,881.90446,186.03938,1,None,parabolic,box sum
1223,1223,48.76742,48.77642,,,1.11E+11,8.94E+11,171.32183,182.98374,1,None,parabolic,box sum
1224,1224,29.55233,48.92017,,,3.46E+09,2.78E+10,446.60246,632.34347,1,None,parabolic,box sum
1225,1225,173.89503,48.5752,,,5.53E+09,4.71E+10,272.28208,2804.6122,1,None,parabolic,box sum
1226,1226,173.37285,48.73667,,,4.85E+09,4.12E+10,379.61013,2928.19794,1,None,parabolic,box sum
1227,1227,172.02918,48.58461,,,3.29E+09,2.64E+10,203.74834,222.9014,1,None,parabolic,box sum
1228,1228,118.12688,48.54324,,,8.71E+09,6.37E+10,134.06282,124.06063,1,None,parabolic,box sum
1229,1229,19.8548,48.67124,,,3.93E+09,2.98E+10,362.23501,161.02579,1,None,parabolic,box sum
1230,1230,174.75426,48.4294,,,4.28E+09,3.34E+10,390.14294,2859.67378,1,None,parabolic,box sum
1231,1231,61.45999,48.34931,,,5.13E+09,4.36E+10,165.53969,400.0137,1,None,parabolic,box sum
1232,1232,60.30507,48.43112,,,3.97E+09,3.14E+10,162.69137,502.35623,1,None,parabolic,box sum
1233,1233,47.08853,48.50903,,,4.53E+09,3.67E+10,885.54181,674.48451,1,None,parabolic,box sum
1234,1234,25.68962,48.54023,,,1.26E+10,1.07E+11,233.23493,440.31512,1,None,parabolic,box sum
1235,1235,25.10412,48.35272,,,6.77E+09,5.89E+10,454.82497,413.70414,1,None,parabolic,box sum
1236,1236,173.13735,48.27986,,,3.53E+09,2.78E+10,486.81361,3384.87299,1,None,parabolic,box sum
1237,1237,117.83185,48.28028,,,7.79E+09,5.93E+10,138.06659,134.7434,1,None,parabolic,box sum
1238,1238,30.64852,48.32549,,,7.14E+09,6.19E+10,241.60401,613.04302,1,None,parabolic,box sum
1239,1239,173.68283,48.06374,,,6.56E+09,5.22E+10,118.37629,1958.91322,1,None,parabolic,box sum
1240,1240,117.61351,48.05205,,,7.78E+09,5.77E+10,125.79634,126.934,1,None,parabolic,box sum
1241,1241,17.48906,47.96739,,,5.06E+09,3.78E+10,98.90707,159.09022,1,None,parabolic,box sum
1242,1242,117.4382,47.87758,,,6.98E+09,5.34E+10,135.71538,140.96022,1,None,parabolic,box sum
1243,1243,60.01869,47.92803,,,3.85E+09,2.98E+10,417.27404,168.1948,1,None,parabolic,box sum
1244,1244,47.91726,47.92417,,,3.87E+10,3.17E+11,207.45836,198.10846,1,None,parabolic,box sum
1245,1245,175.10832,47.43805,,,4.33E+09,3.45E+10,248.77977,174.89851,1,None,parabolic,box sum
1246,1246,116.99159,47.47743,,,4.94E+09,3.86E+10,176.40288,143.21238,1,None,parabolic,box sum
1247,1247,47.40846,47.37827,,,4.43E+10,3.52E+11,162.74999,173.78323,1,None,parabolic,box sum
1248,1248,171.41269,47.21735,,,4.04E+09,3.18E+10,363.83139,6131.7805,1,None,parabolic,box sum
1249,1249,116.79544,47.22671,,,6.00E+09,4.50E+10,114.85742,138.27634,1,None,parabolic,box sum
1250,1250,30.79795,47.34803,,,8.56E+09,7.34E+10,320.03297,517.36343,1,None,parabolic,box sum
1251,1251,26.73125,47.21075,,,1.70E+10,1.44E+11,247.15408,263.11887,1,None,parabolic,box sum
1252,1252,60.66357,47.02716,,,1.24E+10,1.01E+11,167.92143,215.06322,1,None,parabolic,box sum
1253,1253,55.42735,47.0198,,,3.40E+09,2.69E+10,106.10604,210.58288,1,None,parabolic,box sum
1254,1254,30.2623,47.06569,,,1.18E+10,9.74E+10,262.88091,254.00471,1,None,parabolic,box sum
1255,1255,26.88884,47.01235,,,1.85E+10,1.52E+11,238.86561,214.0031,1,None,parabolic,box sum
1256,1256,174.66001,46.85293,,,8.21E+09,6.36E+10,95.7021,195.8707,1,None,parabolic,box sum
1257,1257,48.5523,46.97638,,,4.10E+09,3.50E+10,262.43143,1416.529,1,None,parabolic,box sum
1258,1258,172.68771,46.59845,,,6.80E+09,5.54E+10,165.22395,1938.36557,1,None,parabolic,box sum
1259,1259,170.81591,46.7154,,,2.10E+10,1.59E+11,132.04078,144.94647,1,None,parabolic,box sum
1260,1260,116.2219,46.61698,,,4.90E+09,3.66E+10,135.62499,139.98405,1,None,parabolic,box sum
1261,1261,46.71325,46.72064,,,6.88E+10,5.30E+11,131.08381,153.64091,1,None,parabolic,box sum
1262,1262,115.99194,46.44457,,,5.21E+09,4.09E+10,141.00773,142.38491,1,None,parabolic,box sum
1263,1263,115.82078,46.26476,,,6.24E+09,4.65E+10,121.11224,139.72501,1,None,parabolic,box sum
1264,1264,51.18435,46.1165,,,3.45E+09,2.40E+10,254.28709,133.69047,1,None,parabolic,box sum
1265,1265,115.45955,45.81047,,,3.86E+09,3.00E+10,146.86438,160.12876,1,None,parabolic,box sum
1266,1266,42.83772,45.99153,,,3.40E+09,2.51E+10,92.64858,172.75908,1,None,parabolic,box sum
1267,1267,175.89187,45.75467,,,4.58E+09,3.66E+10,193.64181,176.0066,1,None,parabolic,box sum
1268,1268,172.10458,45.70592,,,2.33E+10,1.84E+11,158.43171,176.55345,1,None,parabolic,box sum
1269,1269,53.94266,45.62757,,,9.41E+09,7.19E+10,128.77535,154.13979,1,None,parabolic,box sum
1270,1270,51.88601,45.64474,,,5.52E+09,4.33E+10,151.47397,4805.7648,1,None,parabolic,box sum
1271,1271,26.704,45.61548,,,6.21E+09,5.04E+10,129.8795,2209.41617,1,None,parabolic,box sum
1272,1272,115.18575,45.53323,,,5.56E+09,4.00E+10,140.27489,132.06192,1,None,parabolic,box sum
1273,1273,45.51968,45.52133,,,9.17E+10,7.18E+11,145.29609,159.35406,1,None,parabolic,box sum
1274,1274,27.99402,45.50284,,,7.78E+09,6.31E+10,120.32077,223.11726,1,None,parabolic,box sum
