Number,#,Position F1,Position F2,Position F3,Assign F1,Assign F2,Assign F3,Height,Volume,Line Width F1 (Hz),Line Width F2 (Hz),Line Width F3 (Hz),Merit,Details,Fit Method,Vol. Method
7852,29735,147.15531,167.03546,116.97718,,,,1.64E+09,3.71E+10,156.7077,300.6469,114.73352,1,None,parabolic,box sum
7853,29736,164.62044,166.6466,116.9821,,,,1.65E+09,3.73E+10,103.86109,99.68714,157.89038,1,None,parabolic,box sum
7854,29737,115.5581,166.24121,116.96238,,,,1.50E+09,3.45E+10,252.02871,162.94293,114.41267,1,None,parabolic,box sum
7855,29738,178.20357,166.20094,116.88618,,,,1.50E+09,3.41E+10,90.61708,197.93149,215.19643,1,None,parabolic,box sum
7856,29739,19.43529,166.19784,117.00905,,,,1.52E+09,3.26E+10,89.87599,158.85683,102.53531,1,None,parabolic,box sum
7857,29740,115.48847,166.14091,116.79672,,,,1.52E+09,3.45E+10,129.18207,170.06592,104.98279,1,None,parabolic,box sum
7858,29741,59.60689,165.93584,117.00805,,,,1.80E+09,3.94E+10,111.06251,136.02809,98.47355,1,None,parabolic,box sum
7859,29742,177.36508,165.8147,117.00796,,,,1.54E+09,3.59E+10,118.49293,170.85004,134.67848,1,None,parabolic,box sum
7860,29743,73.17035,165.80818,116.76045,,,,1.56E+09,3.45E+10,113.15356,133.48436,127.83754,1,None,parabolic,box sum
7861,29744,105.4258,165.6347,116.98985,,,,1.52E+09,3.24E+10,76.41242,182.65355,191.9015,1,None,parabolic,box sum
7862,29745,173.39372,164.69133,116.94192,,,,1.70E+09,3.79E+10,112.02375,121.49394,105.96663,1,None,parabolic,box sum
7863,29746,113.56488,164.62899,116.91321,,,,1.84E+09,4.26E+10,93.54387,141.0474,167.61816,1,None,parabolic,box sum
7864,29747,98.57961,164.68112,116.9299,,,,2.34E+09,5.39E+10,91.29038,162.41527,164.91866,1,None,parabolic,box sum
7865,29748,83.87738,164.44603,116.78503,,,,1.51E+09,3.30E+10,120.20596,195.29959,98.9663,1,None,parabolic,box sum
7866,29749,132.51807,164.37709,116.9867,,,,1.98E+09,4.65E+10,134.65886,131.62601,138.58795,1,None,parabolic,box sum
7867,29750,130.71917,164.37294,116.942,,,,1.51E+09,3.18E+10,109.51743,126.04678,93.83225,1,None,parabolic,box sum
7868,29751,71.30703,164.40609,117.06046,,,,1.52E+09,3.55E+10,131.07159,137.53986,134.43607,1,None,parabolic,box sum
7869,29752,44.16369,164.36859,116.88989,,,,1.78E+09,3.86E+10,99.01455,147.04386,99.64889,1,None,parabolic,box sum
7870,29753,43.53862,163.77031,116.90292,,,,1.63E+09,3.47E+10,81.03789,160.19976,111.53376,1,None,parabolic,box sum
7871,29754,153.76599,163.61878,116.9022,,,,1.53E+09,3.34E+10,96.4728,144.23422,102.7264,1,None,parabolic,box sum
7872,29755,124.8346,163.57904,116.88337,,,,1.52E+09,3.40E+10,120.38306,129.38658,118.93672,1,None,parabolic,box sum
7873,29756,118.08627,163.38523,116.83329,,,,1.52E+09,3.25E+10,140.63032,128.19525,100.76708,1,None,parabolic,box sum
7874,29757,174.33916,163.31826,116.84885,,,,1.79E+09,3.68E+10,82.1738,104.81493,100.17377,1,None,parabolic,box sum
7875,29758,152.72188,163.28709,116.94872,,,,1.68E+09,3.72E+10,103.77437,132.91248,109.34329,1,None,parabolic,box sum
7876,29759,158.25549,163.13131,117.02965,,,,1.69E+09,3.54E+10,87.72509,138.3187,96.53133,1,None,parabolic,box sum
7877,29760,81.38993,163.10105,116.76513,,,,1.63E+09,3.81E+10,132.87439,146.09563,268.49914,1,None,parabolic,box sum
7878,29761,156.77092,162.8664,116.96352,,,,1.56E+09,3.45E+10,93.095,122.70614,134.43106,1,None,parabolic,box sum
7879,29762,125.82974,162.82699,116.79922,,,,1.76E+09,3.80E+10,79.52701,269.74388,111.0481,1,None,parabolic,box sum
7880,29763,96.40816,162.85534,116.75839,,,,1.62E+09,3.68E+10,126.23238,118.958,215.06083,1,None,parabolic,box sum
7881,29764,91.63208,185.00007,116.56371,,,,1.86E+09,4.15E+10,99.5764,117.51089,135.80251,1,None,parabolic,box sum
7882,29765,76.89497,184.99555,116.70368,,,,1.70E+09,3.82E+10,106.67521,149.75476,118.8466,1,None,parabolic,box sum
7883,29766,147.57022,184.50233,116.52112,,,,1.65E+09,3.54E+10,113.80823,158.87265,91.40021,1,None,parabolic,box sum
7884,29767,130.60436,184.40649,116.49572,,,,1.62E+09,3.65E+10,100.79781,146.86431,135.12117,1,None,parabolic,box sum
7885,29768,120.77222,184.40981,116.53747,,,,2.17E+09,5.00E+10,96.17845,190.8764,246.99455,1,None,parabolic,box sum
7886,29769,131.61253,183.6613,116.53175,,,,1.85E+09,4.32E+10,100.26772,136.37578,164.47681,1,None,parabolic,box sum
7887,29770,51.31323,183.71532,116.69123,,,,1.67E+09,3.28E+10,73.44562,124.60579,86.76642,1,None,parabolic,box sum
7888,29771,36.17788,183.6148,116.55298,,,,1.78E+09,4.14E+10,120.08382,159.36377,132.12752,1,None,parabolic,box sum
7889,29772,55.43718,183.43861,116.69279,,,,2.10E+09,4.86E+10,140.60833,129.80761,132.18886,1,None,parabolic,box sum
7890,29773,46.05497,183.40886,116.44544,,,,1.62E+09,3.58E+10,105.74695,166.63571,105.0266,1,None,parabolic,box sum
7891,29774,164.32479,183.15295,116.6192,,,,1.65E+09,3.57E+10,70.4831,132.56562,156.15135,1,None,parabolic,box sum
7892,29775,18.19366,183.16968,116.41703,,,,1.72E+09,4.09E+10,112.36208,148.39674,151.08907,1,None,parabolic,box sum
7893,29776,90.80084,183.01941,116.47296,,,,1.57E+09,3.39E+10,103.51177,138.76834,130.96219,1,None,parabolic,box sum
7894,29777,149.7729,182.84947,116.46191,,,,2.22E+09,5.01E+10,125.46106,144.34277,114.94505,1,None,parabolic,box sum
7895,29778,103.78882,182.89721,116.48875,,,,1.51E+09,3.13E+10,84.13049,164.37473,101.45593,1,None,parabolic,box sum
7896,29779,46.87351,182.28249,116.48512,,,,1.64E+09,3.57E+10,192.57186,153.35186,127.38484,1,None,parabolic,box sum
7897,29780,55.27551,182.261,116.65763,,,,1.55E+09,3.39E+10,165.85481,146.56342,86.54904,1,None,parabolic,box sum
7898,29781,174.23726,182.0945,116.63861,,,,1.58E+09,3.36E+10,98.8805,156.41087,101.03577,1,None,parabolic,box sum
7899,29782,152.74367,182.15807,116.55957,,,,1.98E+09,4.14E+10,85.92352,111.16208,100.32606,1,None,parabolic,box sum
7900,29783,176.06729,182.04998,116.61258,,,,1.53E+09,3.52E+10,107.61081,121.43594,224.585,1,None,parabolic,box sum
7901,29784,71.79241,181.5775,116.60392,,,,1.87E+09,4.57E+10,185.94206,312.27913,155.62648,1,None,parabolic,box sum
7902,29785,150.23298,181.25228,116.54467,,,,1.85E+09,4.33E+10,132.83591,233.17088,115.22126,1,None,parabolic,box sum
7903,29786,125.42031,181.19717,116.66963,,,,1.51E+09,3.47E+10,100.73551,144.0151,127.0206,1,None,parabolic,box sum
7904,29787,109.39753,181.06947,116.54856,,,,1.53E+09,3.55E+10,92.85011,184.96209,149.81067,1,None,parabolic,box sum
7905,29788,33.68756,180.42966,116.605,,,,1.70E+09,3.65E+10,98.95592,135.77295,101.54521,1,None,parabolic,box sum
7906,29789,166.20725,179.94847,116.70008,,,,1.99E+09,4.54E+10,146.04298,129.40564,130.75608,1,None,parabolic,box sum
7907,29790,51.84003,179.751,116.59292,,,,1.82E+09,4.30E+10,125.66809,180.23388,122.81698,1,None,parabolic,box sum
7908,29791,87.80463,179.67079,116.48191,,,,1.94E+09,4.40E+10,152.94943,154.36143,121.44512,1,None,parabolic,box sum
7909,29792,17.7778,179.4542,116.60393,,,,1.84E+09,3.91E+10,110.21729,126.23356,93.57899,1,None,parabolic,box sum
7910,29793,90.32866,179.15709,116.68323,,,,2.11E+09,4.48E+10,94.62237,112.85361,104.59185,1,None,parabolic,box sum
7911,29794,51.55808,178.86229,116.6366,,,,2.15E+09,4.92E+10,146.46864,237.45495,115.37272,1,None,parabolic,box sum
7912,29795,136.44569,178.75165,116.63163,,,,1.93E+09,4.23E+10,247.87349,132.29984,100.90685,1,None,parabolic,box sum
7913,29796,122.44071,178.71191,116.64309,,,,1.56E+09,3.73E+10,93.09195,186.34703,201.6685,1,None,parabolic,box sum
7914,29797,135.81698,178.56261,116.61474,,,,3.16E+09,7.23E+10,195.51545,173.33911,136.59149,1,None,parabolic,box sum
7915,29798,132.6773,178.18871,116.66827,,,,1.79E+09,4.04E+10,126.18352,144.54701,136.31153,1,None,parabolic,box sum
7916,29799,43.8274,178.16328,116.69247,,,,1.54E+09,3.36E+10,93.3741,183.16799,171.14335,1,None,parabolic,box sum
7917,29800,159.35966,177.77578,116.41096,,,,1.73E+09,3.80E+10,107.89479,160.6188,100.50172,1,None,parabolic,box sum
7918,29801,102.39228,177.7754,116.47417,,,,1.66E+09,3.85E+10,205.52366,250.54562,100.05277,1,None,parabolic,box sum
7919,29802,103.28723,177.39733,116.50732,,,,1.68E+09,3.60E+10,107.27493,151.63537,107.7407,1,None,parabolic,box sum
7920,29803,71.02345,177.36007,116.52791,,,,1.68E+09,3.83E+10,97.84444,169.59403,136.26313,1,None,parabolic,box sum
7921,29804,18.84292,177.37228,116.62818,,,,1.93E+09,4.45E+10,104.07606,144.77913,146.40272,1,None,parabolic,box sum
7922,29805,67.40816,176.99974,116.6863,,,,1.67E+09,3.71E+10,127.15332,160.8487,98.31917,1,None,parabolic,box sum
7923,29806,12.41992,176.84784,116.44367,,,,1.62E+09,3.69E+10,105.12647,134.87973,128.34406,1,None,parabolic,box sum
7924,29807,113.26197,176.77461,116.635,,,,1.90E+09,4.45E+10,110.85609,135.03202,148.2982,1,None,parabolic,box sum
7925,29808,52.12125,176.10384,116.64194,,,,2.02E+09,4.71E+10,108.57572,256.32985,222.27687,1,None,parabolic,box sum
7926,29809,43.56134,176.04228,116.48782,,,,1.72E+09,4.08E+10,166.13329,338.22383,140.00529,1,None,parabolic,box sum
7927,29810,53.03233,175.79965,116.6624,,,,1.86E+09,4.14E+10,148.66473,176.11788,114.54785,1,None,parabolic,box sum
7928,29811,55.10967,175.72873,116.52478,,,,1.93E+09,4.27E+10,107.31767,127.23213,110.20195,1,None,parabolic,box sum
7929,29812,172.03308,175.40437,116.59214,,,,1.93E+09,4.55E+10,211.33694,260.17674,143.94438,1,None,parabolic,box sum
7930,29813,153.66963,175.46331,116.71108,,,,1.82E+09,4.13E+10,109.68781,151.90379,115.38315,1,None,parabolic,box sum
7931,29814,170.71204,175.27711,116.43041,,,,1.53E+09,3.50E+10,89.08513,188.80522,169.29126,1,None,parabolic,box sum
7932,29815,172.55632,175.07737,116.70203,,,,2.21E+09,5.45E+10,301.09628,1206.19736,189.88752,1,None,parabolic,box sum
7933,29816,134.38998,174.75079,116.50133,,,,1.52E+09,3.51E+10,77.40543,289.81165,192.93875,1,None,parabolic,box sum
7934,29817,127.97966,174.52693,116.66086,,,,1.78E+09,3.90E+10,106.02665,124.53014,100.65317,1,None,parabolic,box sum
7935,29818,63.67122,174.50736,116.67369,,,,1.81E+09,4.18E+10,100.10649,158.21554,153.40346,1,None,parabolic,box sum
7936,29819,60.39884,174.51251,116.55201,,,,1.49E+09,3.30E+10,90.47692,175.30441,123.70443,1,None,parabolic,box sum
7937,29820,162.70699,174.44971,116.58972,,,,1.56E+09,3.45E+10,96.81724,172.68558,116.23722,1,None,parabolic,box sum
7938,29821,27.37855,174.14232,116.59712,,,,2.28E+09,5.20E+10,165.52992,146.69367,139.47916,1,None,parabolic,box sum
7939,29822,164.37623,174.09738,116.64788,,,,1.82E+09,4.11E+10,83.88377,136.6321,231.79018,1,None,parabolic,box sum
7940,29823,15.41627,174.05036,116.46917,,,,2.02E+09,4.78E+10,129.37628,147.21034,151.87973,1,None,parabolic,box sum
7941,29824,24.65082,173.74527,116.56943,,,,1.67E+09,4.10E+10,172.78019,305.69764,247.59871,1,None,parabolic,box sum
7942,29825,136.81203,173.62282,116.69819,,,,1.88E+09,4.16E+10,113.42104,209.23098,111.08774,1,None,parabolic,box sum
7943,29826,20.1632,173.5438,116.7012,,,,1.49E+09,3.73E+10,207.04064,259.27705,303.32345,1,None,parabolic,box sum
7944,29827,166.03953,173.43638,116.48407,,,,2.19E+09,4.86E+10,96.46975,161.15689,259.00292,1,None,parabolic,box sum
7945,29828,109.96007,173.40186,116.41982,,,,1.50E+09,3.45E+10,97.52932,198.96511,134.62716,1,None,parabolic,box sum
7946,29829,158.93499,173.26749,116.60899,,,,1.59E+09,3.63E+10,136.66869,111.65226,135.51962,1,None,parabolic,box sum
7947,29830,137.95177,173.11547,116.72476,,,,2.26E+09,5.19E+10,121.56172,145.71873,125.3863,1,None,parabolic,box sum
7948,29831,105.99821,173.11791,116.63922,,,,2.04E+09,4.97E+10,138.10811,132.05882,232.55455,1,None,parabolic,box sum
7949,29832,18.20373,173.08065,116.55688,,,,1.70E+09,4.13E+10,119.39739,156.73061,195.25939,1,None,parabolic,box sum
7950,29833,40.95917,172.98794,116.42559,,,,1.67E+09,4.06E+10,125.74626,199.20822,192.76434,1,None,parabolic,box sum
7951,29834,69.6631,172.87897,116.59883,,,,1.77E+09,3.73E+10,177.24809,111.3193,98.79524,1,None,parabolic,box sum
7952,29835,62.52682,172.90692,116.57239,,,,1.98E+09,4.51E+10,122.70984,122.99597,318.67635,1,None,parabolic,box sum
7953,29836,102.95442,172.80917,116.49563,,,,2.11E+09,4.89E+10,191.91596,159.97974,260.45322,1,None,parabolic,box sum
7954,29837,63.56038,172.5807,116.50201,,,,1.89E+09,4.61E+10,169.36025,182.14981,169.49779,1,None,parabolic,box sum
7955,29838,112.3653,172.43887,116.49524,,,,1.66E+09,3.80E+10,127.01408,158.76671,124.46088,1,None,parabolic,box sum
7956,29839,58.3146,172.42802,116.70315,,,,2.46E+09,5.97E+10,130.05294,150.10969,182.72156,1,None,parabolic,box sum
7957,29840,137.23412,172.36863,116.47596,,,,1.57E+09,3.63E+10,102.06563,291.49393,135.11366,1,None,parabolic,box sum
7958,29841,91.82493,171.95639,116.73068,,,,1.51E+09,3.52E+10,113.64212,107.35003,231.3717,1,None,parabolic,box sum
7959,29842,101.9074,171.91095,116.67356,,,,2.37E+09,5.62E+10,137.99208,258.22937,131.73574,1,None,parabolic,box sum
7960,29843,38.88365,171.82674,116.59805,,,,2.16E+09,5.11E+10,111.71718,292.8797,375.83137,1,None,parabolic,box sum
7961,29844,57.72325,171.59898,116.52781,,,,1.67E+09,3.76E+10,111.16022,229.18276,115.60553,1,None,parabolic,box sum
7962,29845,104.61694,171.3132,116.67983,,,,1.50E+09,3.26E+10,72.86179,154.17687,154.50996,1,None,parabolic,box sum
7963,29846,151.27029,171.10349,116.42414,,,,1.89E+09,4.06E+10,75.23315,124.63959,198.90976,1,None,parabolic,box sum
7964,29847,128.8194,170.84477,116.58158,,,,1.57E+09,3.51E+10,109.94248,308.61131,103.59466,1,None,parabolic,box sum
7965,29848,64.15968,170.77904,116.51655,,,,2.51E+09,5.65E+10,92.43361,124.32194,397.35931,1,None,parabolic,box sum
7966,29849,105.81334,170.72474,116.66425,,,,1.82E+09,4.21E+10,126.93469,128.72819,140.34659,1,None,parabolic,box sum
7967,29850,45.17503,170.58713,116.44065,,,,1.72E+09,3.78E+10,76.35257,176.30688,143.65023,1,None,parabolic,box sum
7968,29851,131.3188,170.5486,116.50067,,,,1.55E+09,3.30E+10,129.35796,218.05016,84.80084,1,None,parabolic,box sum
7969,29852,21.18563,170.48762,116.4863,,,,1.62E+09,3.78E+10,102.55663,178.35216,205.68979,1,None,parabolic,box sum
7970,29853,69.80938,170.35293,116.48175,,,,1.96E+09,4.54E+10,101.31324,218.46239,155.81423,1,None,parabolic,box sum
7971,29854,28.80045,170.35937,116.5323,,,,1.57E+09,3.46E+10,479.10897,149.5467,98.67424,1,None,parabolic,box sum
7972,29855,98.05755,170.14992,116.45335,,,,2.09E+09,4.73E+10,109.55896,158.12111,112.61815,1,None,parabolic,box sum
7973,29856,104.24168,169.97734,116.44315,,,,1.80E+09,4.10E+10,94.95337,137.64668,146.02888,1,None,parabolic,box sum
7974,29857,130.49248,169.92386,116.43496,,,,1.58E+09,3.83E+10,111.32389,192.71135,305.67414,1,None,parabolic,box sum
7975,29858,65.74009,169.88167,116.74715,,,,1.56E+09,3.59E+10,115.28857,165.13534,228.86246,1,None,parabolic,box sum
7976,29859,42.98486,169.54739,116.71133,,,,1.69E+09,3.87E+10,142.4209,133.70856,135.27304,1,None,parabolic,box sum
7977,29860,16.39556,169.54675,116.53125,,,,1.64E+09,3.48E+10,91.10228,128.4428,100.39574,1,None,parabolic,box sum
7978,29861,91.73724,169.42834,116.46064,,,,1.53E+09,3.71E+10,189.30826,164.07029,212.54992,1,None,parabolic,box sum
7979,29862,171.90218,169.37711,116.49874,,,,1.51E+09,3.54E+10,197.73841,161.83559,163.80173,1,None,parabolic,box sum
7980,29863,47.65691,168.94405,116.6747,,,,1.74E+09,3.99E+10,102.03875,169.26539,157.33045,1,None,parabolic,box sum
7981,29864,110.60917,168.86003,116.59832,,,,1.54E+09,3.63E+10,164.61875,373.94798,141.59995,1,None,parabolic,box sum
7982,29865,163.08233,168.55567,116.56449,,,,1.73E+09,3.90E+10,91.17251,142.79338,124.19009,1,None,parabolic,box sum
7983,29866,125.01945,168.58917,116.60867,,,,1.78E+09,4.27E+10,128.48099,141.4357,151.42912,1,None,parabolic,box sum
7984,29867,73.8094,168.31032,116.53399,,,,1.77E+09,3.91E+10,101.37431,202.71353,98.36882,1,None,parabolic,box sum
7985,29868,16.27485,168.31191,116.47129,,,,2.01E+09,4.32E+10,82.70389,153.10903,104.85762,1,None,parabolic,box sum
7986,29869,154.89567,167.80056,116.61009,,,,1.96E+09,4.25E+10,139.26357,121.27058,90.57492,1,None,parabolic,box sum
7987,29870,95.40318,167.5687,116.67155,,,,1.56E+09,3.46E+10,156.90434,139.9078,101.84687,1,None,parabolic,box sum
7988,29871,174.07657,167.4559,116.5543,,,,1.67E+09,3.37E+10,93.65258,155.37488,81.8485,1,None,parabolic,box sum
7989,29872,125.14784,167.36281,116.47505,,,,1.79E+09,4.16E+10,93.45227,141.3453,312.5205,1,None,parabolic,box sum
7990,29873,15.69037,167.33623,116.52301,,,,1.57E+09,3.49E+10,208.35732,110.79331,115.0673,1,None,parabolic,box sum
7991,29874,171.72878,167.10697,116.43526,,,,2.26E+09,5.10E+10,103.00122,133.84541,124.37117,1,None,parabolic,box sum
7992,29875,148.83694,166.40334,116.51365,,,,2.06E+09,4.64E+10,128.38511,118.97886,119.91429,1,None,parabolic,box sum
7993,29876,116.4786,166.36067,116.48091,,,,1.64E+09,3.33E+10,137.82597,260.535,89.38372,1,None,parabolic,box sum
7994,29877,37.70729,166.22746,116.57452,,,,1.78E+09,3.88E+10,108.90306,151.51604,106.41682,1,None,parabolic,box sum
7995,29878,48.28692,165.44898,116.48448,,,,1.51E+09,3.65E+10,127.39516,128.69259,202.49796,1,None,parabolic,box sum
7996,29879,26.62632,165.49278,116.60561,,,,1.66E+09,4.08E+10,225.4619,211.9085,193.33094,1,None,parabolic,box sum
7997,29880,126.1162,164.80668,116.73443,,,,1.61E+09,3.56E+10,95.58118,137.28229,112.62316,1,None,parabolic,box sum
7998,29881,101.55876,164.69452,116.55196,,,,1.67E+09,3.89E+10,104.21042,224.36678,135.83463,1,None,parabolic,box sum
7999,29882,146.72407,163.77018,116.5175,,,,1.77E+09,4.14E+10,103.39207,142.96722,150.2037,1,None,parabolic,box sum
8000,29883,14.51132,163.73341,116.64655,,,,1.50E+09,2.93E+10,81.94417,129.72148,76.17539,1,None,parabolic,box sum
8001,29884,177.42157,163.33368,116.67029,,,,2.18E+09,5.09E+10,151.65321,147.77569,176.47684,1,None,parabolic,box sum
8002,29885,34.55668,163.04475,116.67088,,,,1.53E+09,3.56E+10,84.47737,164.16236,186.37317,1,None,parabolic,box sum
8003,29886,130.37355,162.74868,116.57226,,,,1.55E+09,2.37E+10,121.56538,186.54466,123.29054,1,None,parabolic,box sum
8004,29887,107.04001,184.96726,116.30263,,,,1.54E+09,3.47E+10,123.76391,146.31353,102.47773,1,None,parabolic,box sum
8005,29888,108.08257,184.12591,116.18623,,,,1.76E+09,4.02E+10,87.38798,140.13495,223.16766,1,None,parabolic,box sum
8006,29889,155.11055,183.7245,116.28287,,,,1.68E+09,3.71E+10,102.78931,115.41378,105.03954,1,None,parabolic,box sum
8007,29890,79.22908,183.55903,116.2739,,,,1.74E+09,3.78E+10,93.32768,148.02001,104.22218,1,None,parabolic,box sum
8008,29891,36.10653,183.41289,116.3149,,,,1.75E+09,4.15E+10,133.8051,148.81825,139.22548,1,None,parabolic,box sum
8009,29892,103.86815,183.03652,116.27017,,,,1.80E+09,3.79E+10,92.03421,147.62994,92.49377,1,None,parabolic,box sum
8010,29893,175.55814,182.64222,116.36691,,,,1.60E+09,3.82E+10,118.59187,149.23527,144.25522,1,None,parabolic,box sum
8011,29894,59.68491,182.67864,116.28229,,,,1.56E+09,3.63E+10,114.79757,121.87084,215.87527,1,None,parabolic,box sum
8012,29895,51.15224,182.39383,116.08297,,,,1.84E+09,4.45E+10,113.3099,120.51281,161.91876,1,None,parabolic,box sum
8013,29896,63.74852,181.81934,116.11892,,,,1.62E+09,3.71E+10,102.7203,155.85199,132.4634,1,None,parabolic,box sum
8014,29897,54.16369,181.80164,116.24092,,,,2.01E+09,4.44E+10,103.03054,120.14029,111.11945,1,None,parabolic,box sum
8015,29898,110.18562,181.47075,116.17146,,,,1.51E+09,3.64E+10,125.89283,208.15257,247.80899,1,None,parabolic,box sum
8016,29899,69.41676,180.96547,116.14497,,,,1.73E+09,4.03E+10,92.10383,153.99809,155.55388,1,None,parabolic,box sum
8017,29900,24.43279,180.74304,116.35069,,,,1.56E+09,3.91E+10,126.60124,179.81219,196.69092,1,None,parabolic,box sum
8018,29901,178.86527,180.6059,116.29729,,,,1.77E+09,4.00E+10,127.96983,121.78016,113.77555,1,None,parabolic,box sum
8019,29902,144.71952,180.37088,116.37084,,,,2.00E+09,4.40E+10,105.2767,126.54975,106.46147,1,None,parabolic,box sum
8020,29903,107.85922,180.43405,116.13196,,,,1.87E+09,4.10E+10,96.849,159.99733,117.52522,1,None,parabolic,box sum
8021,29904,39.55753,180.34758,116.12067,,,,1.59E+09,3.70E+10,96.42028,162.44023,146.24166,1,None,parabolic,box sum
8022,29905,88.38576,179.88017,116.17557,,,,1.56E+09,3.42E+10,224.67775,123.41258,105.42464,1,None,parabolic,box sum
8023,29906,46.06288,179.69096,116.09068,,,,1.57E+09,3.47E+10,79.12517,121.28963,188.33166,1,None,parabolic,box sum
8024,29907,51.75115,179.63411,116.35365,,,,1.69E+09,4.00E+10,140.60833,387.69349,138.16488,1,None,parabolic,box sum
8025,29908,182.61445,179.50545,116.14702,,,,1.73E+09,3.92E+10,119.05051,133.49535,133.81732,1,None,parabolic,box sum
8026,29909,38.41915,179.30008,116.20828,,,,1.57E+09,3.21E+10,93.1689,227.67433,80.25008,1,None,parabolic,box sum
8027,29910,15.81845,178.87582,116.18012,,,,1.77E+09,4.01E+10,113.46624,151.39949,113.15596,1,None,parabolic,box sum
8028,29911,172.67161,178.79439,116.12934,,,,1.51E+09,3.45E+10,359.05447,144.42086,226.32569,1,None,parabolic,box sum
8029,29912,92.21025,178.44764,116.15957,,,,1.81E+09,3.97E+10,91.63237,123.96353,118.09725,1,None,parabolic,box sum
8030,29913,62.9742,178.36613,116.32762,,,,1.75E+09,4.02E+10,130.91281,363.28046,118.24787,1,None,parabolic,box sum
8031,29914,139.94734,178.25851,116.12311,,,,1.68E+09,3.76E+10,172.29895,126.49155,106.09597,1,None,parabolic,box sum
8032,29915,51.38384,178.193,116.16862,,,,1.60E+09,3.83E+10,130.58303,473.86585,208.57787,1,None,parabolic,box sum
8033,29916,148.50497,178.09031,116.16115,,,,1.68E+09,3.22E+10,97.16412,129.44764,71.11144,1,None,parabolic,box sum
8034,29917,63.9768,178.04744,116.26573,,,,1.51E+09,3.32E+10,393.1708,109.71991,110.67969,1,None,parabolic,box sum
8035,29918,71.53581,177.88493,116.26709,,,,1.57E+09,3.61E+10,126.72827,120.80745,174.16745,1,None,parabolic,box sum
8036,29919,18.8668,177.47406,116.34659,,,,1.81E+09,4.38E+10,118.39095,208.87814,164.42215,1,None,parabolic,box sum
8037,29920,144.01626,177.29003,116.29131,,,,1.49E+09,3.48E+10,113.93892,122.53368,135.96439,1,None,parabolic,box sum
8038,29921,81.07021,177.30617,116.18902,,,,1.60E+09,3.47E+10,79.58686,132.47424,126.05888,1,None,parabolic,box sum
8039,29922,126.20471,177.11396,116.28156,,,,1.96E+09,4.20E+10,140.43245,123.78134,87.97222,1,None,parabolic,box sum
8040,29923,123.33959,176.93534,116.11857,,,,1.50E+09,3.30E+10,100.55597,104.37753,139.5818,1,None,parabolic,box sum
8041,29924,140.59504,176.72659,116.10887,,,,1.63E+09,3.71E+10,119.03707,115.49691,120.52846,1,None,parabolic,box sum
8042,29925,65.90484,176.39668,116.33169,,,,1.51E+09,3.25E+10,106.87064,134.02635,92.70281,1,None,parabolic,box sum
8043,29926,110.91637,176.04754,116.27353,,,,1.74E+09,3.40E+10,81.29194,143.74606,82.32707,1,None,parabolic,box sum
8044,29927,40.68939,175.94366,116.31947,,,,1.87E+09,4.11E+10,85.84779,209.82623,116.53638,1,None,parabolic,box sum
8045,29928,50.62714,175.39001,116.33849,,,,2.44E+09,6.01E+10,129.32987,209.10052,207.50016,1,None,parabolic,box sum
8046,29929,132.46627,175.35406,116.12489,,,,1.58E+09,3.58E+10,133.08813,144.06288,183.72375,1,None,parabolic,box sum
8047,29930,25.94953,175.25835,116.32642,,,,1.52E+09,3.35E+10,94.0532,164.35317,110.47316,1,None,parabolic,box sum
8048,29931,163.03745,175.12824,116.08177,,,,1.69E+09,3.84E+10,96.92045,123.09472,238.28942,1,None,parabolic,box sum
8049,29932,153.08044,175.09931,116.33592,,,,1.49E+09,3.41E+10,165.40533,184.39535,121.05709,1,None,parabolic,box sum
8050,29933,131.74486,175.02777,116.18231,,,,1.59E+09,3.52E+10,222.34365,114.85716,99.26963,1,None,parabolic,box sum
8051,29934,48.43478,174.89047,116.39878,,,,1.81E+09,4.09E+10,91.23908,167.34,131.91766,1,None,parabolic,box sum
8052,29935,36.99759,174.58332,116.30549,,,,1.81E+09,4.31E+10,118.26392,143.19336,167.29647,1,None,parabolic,box sum
8053,29936,64.42946,174.44623,116.31442,,,,1.62E+09,3.70E+10,116.88862,155.65318,124.91274,1,None,parabolic,box sum
8054,29937,43.87007,174.12485,116.26002,,,,2.11E+09,4.92E+10,109.42338,192.3631,136.80178,1,None,parabolic,box sum
8055,29938,40.62301,174.20807,116.15907,,,,2.28E+09,5.59E+10,151.088,175.60538,177.65385,1,None,parabolic,box sum
8056,29939,134.65975,174.09408,116.34049,,,,1.77E+09,4.14E+10,90.24852,183.35853,138.30006,1,None,parabolic,box sum
8057,29940,92.73297,173.75847,116.31136,,,,1.94E+09,4.43E+10,112.24971,134.66207,127.09945,1,None,parabolic,box sum
8058,29941,173.50892,173.66862,116.34609,,,,6.41E+09,1.67E+11,247.8228,242.80957,1628.85737,1,None,parabolic,box sum
8059,29942,35.1077,173.69021,116.31094,,,,1.95E+09,4.61E+10,119.98366,202.5152,156.08501,1,None,parabolic,box sum
8060,29943,137.04354,173.38132,116.31551,,,,1.50E+09,3.57E+10,165.49327,255.15743,117.72549,1,None,parabolic,box sum
8061,29944,82.10479,173.38477,116.29526,,,,1.58E+09,3.48E+10,108.79069,118.12937,131.98775,1,None,parabolic,box sum
