"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"284",284,285,163.45342,70.35377,162.94611,NA,NA,NA,2.27e+09,5.31e+10,143.21421,176.95045,132.34764,1,"None","parabolic","box sum"
"285",285,286,117.26374,69.88566,163.06513,NA,NA,NA,2.79e+09,6.08e+10,150.3344,155.71326,100.96646,1,"None","parabolic","box sum"
"286",286,287,102.99746,69.01572,162.96021,NA,NA,NA,2.43e+09,5.54e+10,116.13257,199.3186,140.61977,1,"None","parabolic","box sum"
"287",287,288,49.34758,66.61248,163.06289,NA,NA,NA,2.29e+09,4.77e+10,100.23107,124.62391,112.50525,1,"None","parabolic","box sum"
"288",288,289,21.46027,65.3577,162.89232,NA,NA,NA,2.92e+09,6.33e+10,135.38804,160.09013,98.15278,1,"None","parabolic","box sum"
"289",289,290,101.921,65.15516,163.21516,NA,NA,NA,2.59e+09,5.84e+10,126.21772,155.53583,126.9843,1,"None","parabolic","box sum"
"290",290,291,142.33831,65.02291,162.97979,NA,NA,NA,2.79e+09,6.17e+10,118.34392,137.94938,116.07796,1,"None","parabolic","box sum"
"291",291,292,67.1694,64.15389,162.94507,NA,NA,NA,2.8e+09,6.28e+10,108.06518,167.40412,133.60694,1,"None","parabolic","box sum"
"292",292,293,40.22572,63.95864,162.89049,NA,NA,NA,2.42e+09,5.47e+10,114.18931,152.20955,146.8893,1,"None","parabolic","box sum"
"297",297,298,109.32604,60.97392,163.05399,NA,NA,NA,2.38e+09,5.12e+10,106.2123,140.98933,104.8499,1,"None","parabolic","box sum"
"301",301,302,115.22268,58.2061,162.99867,NA,NA,NA,3.11e+09,7.13e+10,152.44865,181.30922,142.72982,1,"None","parabolic","box sum"
"302",302,303,34.03256,56.60338,163.15715,NA,NA,NA,2.26e+09,5.16e+10,118.68897,179.12981,132.97827,1,"None","parabolic","box sum"
"303",303,304,16.78087,55.58437,163.14663,NA,NA,NA,2.72e+09,6.13e+10,109.90217,153.75769,156.85927,1,"None","parabolic","box sum"
"304",304,305,28.71188,54.94314,163.01301,NA,NA,NA,2.79e+09,5.98e+10,112.1178,160.68,111.73731,1,"None","parabolic","box sum"
"305",305,306,116.55587,54.25242,162.99231,NA,NA,NA,2.37e+09,5.02e+10,93.92006,115.30304,121.58075,1,"None","parabolic","box sum"
"306",306,307,151.6629,53.23962,162.98824,NA,NA,NA,2.48e+09,5.78e+10,134.25702,194.63354,140.67533,1,"None","parabolic","box sum"
"307",307,308,36.04038,52.60699,162.93871,NA,NA,NA,2.51e+09,5.66e+10,221.80012,141.69133,124.82328,1,"None","parabolic","box sum"
"308",308,309,63.67937,52.10822,162.90558,NA,NA,NA,2.64e+09,5.43e+10,93.26661,132.69246,98.78389,1,"None","parabolic","box sum"
"309",309,310,66.74229,50.72983,163.01906,NA,NA,NA,2.37e+09,4.94e+10,94.34145,154.54042,107.86481,1,"None","parabolic","box sum"
"310",310,311,158.8253,50.43365,163.17427,NA,NA,NA,2.46e+09,5.7e+10,137.42962,188.69257,143.02908,1,"None","parabolic","box sum"
"311",311,312,75.11631,46.0618,163.0499,NA,NA,NA,2.36e+09,5.08e+10,88.41274,133.18813,132.40962,1,"None","parabolic","box sum"
"312",312,313,177.45105,39.62417,163.1324,NA,NA,NA,2.26e+09,4.94e+10,103.80231,148.24229,115.37706,1,"None","parabolic","box sum"
"317",317,318,128.70862,71.13783,162.70519,NA,NA,NA,2.43e+09,5.58e+10,101.24973,160.51553,156.67261,1,"None","parabolic","box sum"
"321",321,322,134.91228,65.56358,162.64351,NA,NA,NA,2.73e+09,6.47e+10,176.1586,179.59085,134.81447,1,"None","parabolic","box sum"
"322",322,323,139.72357,64.73351,162.71803,NA,NA,NA,2.55e+09,5.75e+10,118.86546,180.44253,132.05204,1,"None","parabolic","box sum"
"323",323,324,145.56894,62.53516,162.85568,NA,NA,NA,2.69e+09,5.97e+10,121.38156,171.73541,116.61074,1,"None","parabolic","box sum"
"324",324,325,79.4538,62.12903,162.63349,NA,NA,NA,2.41e+09,5.33e+10,116.56372,149.4264,138.735,1,"None","parabolic","box sum"
"325",325,326,56.46984,60.80013,162.60276,NA,NA,NA,2.34e+09,5.4e+10,137.60367,172.67022,133.72388,1,"None","parabolic","box sum"
"326",326,327,163.13805,59.74924,162.62351,NA,NA,NA,2.49e+09,5.23e+10,99.58922,137.4149,111.76081,1,"None","parabolic","box sum"
"327",327,328,133.71831,59.75898,162.64357,NA,NA,NA,2.37e+09,5.28e+10,116.28524,180.3886,138.86379,1,"None","parabolic","box sum"
"328",328,329,125.41323,57.81925,162.71802,NA,NA,NA,2.45e+09,5.56e+10,137.83574,139.85571,155.18859,1,"None","parabolic","box sum"
"329",329,330,126.69967,56.71025,162.64795,NA,NA,NA,2.33e+09,5.28e+10,114.1661,142.80075,157.15173,1,"None","parabolic","box sum"
"330",330,331,130.49502,53.50245,162.68783,NA,NA,NA,2.62e+09,5.7e+10,89.98958,149.4118,140.78205,1,"None","parabolic","box sum"
"331",331,332,95.4597,52.95679,162.70935,NA,NA,NA,2.95e+09,6.89e+10,101.7615,186.66732,162.55049,1,"None","parabolic","box sum"
"332",332,333,129.11706,51.57318,162.85733,NA,NA,NA,2.5e+09,5.57e+10,101.10316,166.20666,122.95662,1,"None","parabolic","box sum"
"337",337,338,117.07873,45.37846,162.61219,NA,NA,NA,2.28e+09,4.89e+10,92.13315,153.84072,239.3931,1,"None","parabolic","box sum"
"341",341,342,95.30759,68.76888,162.45087,NA,NA,NA,2.28e+09,4.92e+10,171.76275,159.58048,97.74175,1,"None","parabolic","box sum"
"342",342,343,58.02429,66.91657,162.3924,NA,NA,NA,2.43e+09,5.03e+10,91.16091,125.74115,114.78838,1,"None","parabolic","box sum"
"343",343,344,72.6487,64.79821,162.39342,NA,NA,NA,2.56e+09,5.42e+10,95.40407,150.42286,108.64938,1,"None","parabolic","box sum"
"344",344,345,40.37764,63.96762,162.51082,NA,NA,NA,2.63e+09,6.18e+10,137.29344,214.99324,137.2012,1,"None","parabolic","box sum"
"345",345,346,123.76945,59.60407,162.45199,NA,NA,NA,2.3e+09,5.21e+10,103.63269,132.84725,253.82974,1,"None","parabolic","box sum"
"346",346,347,69.98554,59.56702,162.49835,NA,NA,NA,2.76e+09,6.59e+10,164.38179,214.76376,135.0579,1,"None","parabolic","box sum"
"347",347,348,143.90917,55.10065,162.3336,NA,NA,NA,2.5e+09,5.29e+10,83.86911,142.04472,118.79272,1,"None","parabolic","box sum"
"348",348,349,26.15423,53.94726,162.39506,NA,NA,NA,2.44e+09,5.29e+10,144.08201,120.99743,126.29065,1,"None","parabolic","box sum"
"349",349,350,100.28427,52.66792,162.52476,NA,NA,NA,2.63e+09,5.97e+10,136.44456,137.1969,122.82032,1,"None","parabolic","box sum"
"350",350,351,158.8934,50.1751,162.52392,NA,NA,NA,2.3e+09,4.96e+10,118.30301,149.2424,163.5125,1,"None","parabolic","box sum"
"351",351,352,142.72508,50.22075,162.36574,NA,NA,NA,2.37e+09,5.41e+10,124.49432,144.04494,135.55172,1,"None","parabolic","box sum"
"352",352,353,96.07101,48.73965,162.24153,NA,NA,NA,2.25e+09,4.9e+10,104.03942,151.76415,122.80003,1,"None","parabolic","box sum"
"357",357,358,153.29014,45.4521,162.32062,NA,NA,NA,2.29e+09,5.33e+10,138.75912,185.00465,136.05324,1,"None","parabolic","box sum"
"361",361,362,66.02717,39.13038,162.42635,NA,NA,NA,2.43e+09,5.35e+10,222.67709,173.774,102.72173,1,"None","parabolic","box sum"
"362",362,363,101.62674,72.69991,162.15881,NA,NA,NA,2.27e+09,5.02e+10,103.40551,146.52636,133.27155,1,"None","parabolic","box sum"
"363",363,364,18.58426,72.29222,162.18802,NA,NA,NA,2.44e+09,5.45e+10,104.31301,230.32137,115.30335,1,"None","parabolic","box sum"
"364",364,365,74.91733,72.00772,162.17113,NA,NA,NA,2.42e+09,5.6e+10,107.31523,237.91573,178.48314,1,"None","parabolic","box sum"
"365",365,366,29.84052,71.82242,162.05838,NA,NA,NA,2.28e+09,5.15e+10,125.46045,163.79784,123.05183,1,"None","parabolic","box sum"
"366",366,367,122.04648,70.69637,161.97815,NA,NA,NA,2.26e+09,5.08e+10,142.98886,237.62534,99.03264,1,"None","parabolic","box sum"
"367",367,368,190.2722,70.09009,162.13021,NA,NA,NA,2.46e+09,3.33e+10,17.36936,148.04374,116.01048,1,"None","parabolic","box sum"
"368",368,369,79.9923,68.77446,161.90911,NA,NA,NA,2.33e+09,5.13e+10,95.01567,168.71725,116.00908,1,"None","parabolic","box sum"
"369",369,370,121.06787,68.55808,162.00518,NA,NA,NA,2.3e+09,5.2e+10,107.98823,132.93497,146.55216,1,"None","parabolic","box sum"
"370",370,371,181.74702,65.41511,161.8901,NA,NA,NA,2.7e+09,6.07e+10,122.94435,160.53668,127.86216,1,"None","parabolic","box sum"
"371",371,372,17.43325,64.39987,162.01449,NA,NA,NA,2.44e+09,5.83e+10,185.20678,194.2693,179.89162,1,"None","parabolic","box sum"
"372",372,373,81.59023,63.50889,162.077,NA,NA,NA,2.31e+09,4.64e+10,91.63481,175.64613,85.69831,1,"None","parabolic","box sum"
"377",377,378,26.44435,58.45009,162.12147,NA,NA,NA,2.31e+09,5.28e+10,118.90638,170.48183,328.54359,1,"None","parabolic","box sum"
"381",381,382,80.49477,56.56601,162.02024,NA,NA,NA,2.35e+09,5e+10,94.50023,157.98759,101.89561,1,"None","parabolic","box sum"
"382",382,383,76.42709,55.06022,162.1237,NA,NA,NA,2.42e+09,5.35e+10,128.9268,194.52965,98.07611,1,"None","parabolic","box sum"
"383",383,384,130.51234,53.69597,162.19393,NA,NA,NA,2.43e+09,5.44e+10,87.52844,139.50837,150.61113,1,"None","parabolic","box sum"
"384",384,385,26.32042,53.74179,162.06164,NA,NA,NA,2.4e+09,5.3e+10,102.15357,130.18531,164.60107,1,"None","parabolic","box sum"
"385",385,386,42.46026,52.79106,162.10153,NA,NA,NA,2.86e+09,6.45e+10,92.20399,163.8155,284.60929,1,"None","parabolic","box sum"
"386",386,387,78.84385,52.39936,162.08638,NA,NA,NA,2.32e+09,5.1e+10,97.48779,136.1388,140.96057,1,"None","parabolic","box sum"
"387",387,388,77.3452,49.94112,162.14624,NA,NA,NA,2.53e+09,5.2e+10,129.77446,130.04261,91.60178,1,"None","parabolic","box sum"
"388",388,389,77.22463,49.79409,162.11773,NA,NA,NA,2.47e+09,5.26e+10,128.54816,141.08175,94.89927,1,"None","parabolic","box sum"
"389",389,390,136.86013,46.30535,161.9568,NA,NA,NA,2.3e+09,5.01e+10,127.15576,138.00132,111.44825,1,"None","parabolic","box sum"
"390",390,391,125.15976,44.22242,162.0376,NA,NA,NA,2.65e+09,5.43e+10,117.50665,159.20341,86.38267,1,"None","parabolic","box sum"
"391",391,392,108.31819,42.27073,162.03046,NA,NA,NA,2.67e+09,6.09e+10,99.7193,531.8296,121.24451,1,"None","parabolic","box sum"
"392",392,393,87.6649,42.15059,161.88606,NA,NA,NA,2.58e+09,5.7e+10,97.75162,136.35534,145.94141,1,"None","parabolic","box sum"
"397",397,398,105.45836,69.98951,161.6968,NA,NA,NA,2.39e+09,5.58e+10,106.78392,199.63632,153.41274,1,"None","parabolic","box sum"
"401",401,402,21.58473,66.07524,161.70388,NA,NA,NA,2.55e+09,5.83e+10,90.56975,157.9344,170.16643,1,"None","parabolic","box sum"
"402",402,403,88.91403,65.09812,161.81372,NA,NA,NA,2.96e+09,6.54e+10,142.66763,149.42525,120.5191,1,"None","parabolic","box sum"
"403",403,404,175.05096,64.12476,161.69218,NA,NA,NA,2.95e+09,6.82e+10,126.79392,170.3577,163.13176,1,"None","parabolic","box sum"
"404",404,405,39.29536,63.30996,161.65722,NA,NA,NA,2.34e+09,4.9e+10,112.33766,117.27196,100.23724,1,"None","parabolic","box sum"
"405",405,406,151.53557,62.15668,161.54962,NA,NA,NA,2.77e+09,6.19e+10,118.67004,121.23233,158.83189,1,"None","parabolic","box sum"
"406",406,407,55.62052,62.16763,161.76115,NA,NA,NA,2.5e+09,5.71e+10,110.35165,188.95522,129.6198,1,"None","parabolic","box sum"
"407",407,408,175.90901,60.98655,161.66094,NA,NA,NA,2.28e+09,5.09e+10,105.21685,125.14389,168.40639,1,"None","parabolic","box sum"
"408",408,409,27.72239,60.96789,161.66779,NA,NA,NA,2.36e+09,5.35e+10,116.28036,156.29551,135.29862,1,"None","parabolic","box sum"
"409",409,410,69.69283,59.46145,161.69882,NA,NA,NA,2.65e+09,5.91e+10,106.28436,123.42823,178.43152,1,"None","parabolic","box sum"
"410",410,411,127.11356,58.65866,161.81568,NA,NA,NA,2.87e+09,6.1e+10,102.23907,132.70289,120.84728,1,"None","parabolic","box sum"
"411",411,412,88.84083,58.61604,161.69477,NA,NA,NA,2.36e+09,4.96e+10,85.10762,173.08202,113.73336,1,"None","parabolic","box sum"
"412",412,413,92.32272,57.50093,161.63964,NA,NA,NA,2.89e+09,7.01e+10,142.09112,155.96548,180.44576,1,"None","parabolic","box sum"
"417",417,418,175.575,55.05289,161.70395,NA,NA,NA,2.25e+09,5.39e+10,138.986,205.24794,235.18395,1,"None","parabolic","box sum"
"421",421,422,39.9233,51.28692,161.75931,NA,NA,NA,2.25e+09,4.67e+10,287.61195,106.18693,93.70132,1,"None","parabolic","box sum"
"422",422,423,40.74784,51.17664,161.8458,NA,NA,NA,2.32e+09,5.23e+10,272.17337,149.55699,155.6489,1,"None","parabolic","box sum"
"423",423,424,167.75236,50.12741,161.63332,NA,NA,NA,2.32e+09,4.89e+10,133.00386,122.08807,108.21384,1,"None","parabolic","box sum"
"424",424,425,22.71089,49.52943,161.78594,NA,NA,NA,2.39e+09,5.27e+10,113.70319,155.57432,263.8896,1,"None","parabolic","box sum"
"425",425,426,146.55041,48.96989,161.68191,NA,NA,NA,2.39e+09,4.87e+10,95.44255,131.75786,95.41862,1,"None","parabolic","box sum"
"426",426,427,122.18221,47.49332,161.84469,NA,NA,NA,2.28e+09,5.12e+10,93.7112,150.23917,240.69142,1,"None","parabolic","box sum"
"427",427,428,169.20539,42.89,161.80493,NA,NA,NA,2.38e+09,5.46e+10,109.98828,152.61948,177.49157,1,"None","parabolic","box sum"
"428",428,429,154.86853,42.46643,161.72318,NA,NA,NA,2.27e+09,4.73e+10,92.05864,225.85881,86.64702,1,"None","parabolic","box sum"
"429",429,430,166.87848,39.49198,161.79359,NA,NA,NA,2.38e+09,5.16e+10,107.59738,153.61875,123.32019,1,"None","parabolic","box sum"
"430",430,431,122.30767,39.40837,161.56946,NA,NA,NA,2.29e+09,5.13e+10,111.28602,154.61051,129.28098,1,"None","parabolic","box sum"
"431",431,432,79.26239,39.13475,161.83965,NA,NA,NA,2.82e+09,6.41e+10,114.83665,156.75592,132.82128,1,"None","parabolic","box sum"
"432",432,433,151.17891,38.92423,161.53432,NA,NA,NA,2.41e+09,3.5e+10,86.12993,140.65868,154.45384,1,"None","parabolic","box sum"
"437",437,438,76.68116,71.05826,161.21039,NA,NA,NA,2.38e+09,5.08e+10,101.37431,148.16156,105.40649,1,"None","parabolic","box sum"
"441",441,442,36.5739,69.7777,161.41954,NA,NA,NA,2.43e+09,5.63e+10,146.01184,155.32132,230.21466,1,"None","parabolic","box sum"
"442",442,443,51.05106,68.6949,161.22917,NA,NA,NA,2.54e+09,5.53e+10,106.38941,141.63928,119.46462,1,"None","parabolic","box sum"
"443",443,444,181.31803,67.02543,161.26609,NA,NA,NA,2.46e+09,5.1e+10,73.73601,139.85404,144.15652,1,"None","parabolic","box sum"
"444",444,445,103.42821,64.82983,161.41792,NA,NA,NA,2.32e+09,4.68e+10,98.74951,113.17672,106.73966,1,"None","parabolic","box sum"
"445",445,446,84.70034,64.43766,161.24125,NA,NA,NA,2.42e+09,5.77e+10,150.80219,171.28062,166.57575,1,"None","parabolic","box sum"
"446",446,447,17.31404,64.47624,161.47103,NA,NA,NA,2.27e+09,5.52e+10,121.7718,186.00403,216.12965,1,"None","parabolic","box sum"
"447",447,448,158.93324,64.23998,161.3194,NA,NA,NA,2.39e+09,5.25e+10,105.11426,149.23781,129.48376,1,"None","parabolic","box sum"
"448",448,449,134.24959,63.83462,161.4855,NA,NA,NA,2.9e+09,6.73e+10,100.57185,190.56219,155.36881,1,"None","parabolic","box sum"
"449",449,450,90.34274,63.55089,161.42436,NA,NA,NA,2.36e+09,5.66e+10,128.57381,185.49803,156.98013,1,"None","parabolic","box sum"
"450",450,451,59.17091,63.43238,161.29328,NA,NA,NA,2.33e+09,5.37e+10,148.93588,317.19309,131.15125,1,"None","parabolic","box sum"
"451",451,452,154.16702,62.55276,161.23511,NA,NA,NA,2.53e+09,5.55e+10,108.81512,162.52145,125.23432,1,"None","parabolic","box sum"
"452",452,453,67.54896,62.62847,161.30492,NA,NA,NA,2.52e+09,5.9e+10,131.72871,238.36869,140.93775,1,"None","parabolic","box sum"
"457",457,458,155.19034,56.36444,161.5028,NA,NA,NA,2.63e+09,5.91e+10,129.22177,164.36583,128.20045,1,"None","parabolic","box sum"
"461",461,462,138.94419,52.62485,161.40837,NA,NA,NA,3.12e+09,6.87e+10,110.57272,190.62269,110.0729,1,"None","parabolic","box sum"
"462",462,463,173.55968,51.99225,161.51691,NA,NA,NA,2.5e+09,5.81e+10,105.43152,222.4279,145.43111,1,"None","parabolic","box sum"
"463",463,464,40.2962,50.95247,161.34615,NA,NA,NA,2.32e+09,5.33e+10,184.28339,187.90776,115.83837,1,"None","parabolic","box sum"
"464",464,465,21.52404,51.01013,161.38277,NA,NA,NA,2.33e+09,5.48e+10,114.62657,257.6052,165.55716,1,"None","parabolic","box sum"
"465",465,466,156.17046,47.7139,161.43648,NA,NA,NA,2.27e+09,5.32e+10,135.47354,171.42415,160.02327,1,"None","parabolic","box sum"
"466",466,467,50.38127,46.62668,161.32926,NA,NA,NA,2.56e+09,5.57e+10,96.80625,188.96127,105.04209,1,"None","parabolic","box sum"
"467",467,468,118.45866,46.14264,161.33207,NA,NA,NA,2.44e+09,5.39e+10,91.72886,193.13902,120.74031,1,"None","parabolic","box sum"
"468",468,469,32.71978,46.04594,161.21372,NA,NA,NA,2.34e+09,5.6e+10,116.62968,264.36311,230.96644,1,"None","parabolic","box sum"
"469",469,470,47.00646,45.35887,161.41047,NA,NA,NA,2.42e+09,5.19e+10,89.06742,151.42787,115.31736,1,"None","parabolic","box sum"
"470",470,471,50.0619,45.02274,161.44241,NA,NA,NA,2.63e+09,5.67e+10,139.23792,169.52366,110.07543,1,"None","parabolic","box sum"
"471",471,472,147.35747,44.48624,161.42929,NA,NA,NA,2.44e+09,5.63e+10,108.47862,206.94983,159.45894,1,"None","parabolic","box sum"
"472",472,473,159.27212,44.23635,161.33165,NA,NA,NA,2.41e+09,5.34e+10,174.44741,133.80522,108.58854,1,"None","parabolic","box sum"
"477",477,478,57.18855,72.40508,160.99426,NA,NA,NA,2.46e+09,5.86e+10,127.82021,212.18301,239.96531,1,"None","parabolic","box sum"
"481",481,482,59.55345,68.64808,161.08555,NA,NA,NA,2.25e+09,4.92e+10,117.76803,126.95363,137.38661,1,"None","parabolic","box sum"
"482",482,483,35.69665,68.23894,160.97312,NA,NA,NA,2.27e+09,5.02e+10,89.82957,168.08379,192.05859,1,"None","parabolic","box sum"
"483",483,484,105.12787,67.73336,160.88541,NA,NA,NA,2.45e+09,5.79e+10,127.96311,161.22219,198.59404,1,"None","parabolic","box sum"
"484",484,485,31.93346,67.3826,161.104,NA,NA,NA,2.32e+09,5.25e+10,123.64544,195.33168,125.03256,1,"None","parabolic","box sum"
"485",485,486,145.57613,64.67328,161.06147,NA,NA,NA,2.65e+09,5.77e+10,93.11455,158.29791,131.54035,1,"None","parabolic","box sum"
"486",486,487,40.54651,64.51584,161.10106,NA,NA,NA,2.57e+09,5.8e+10,146.68361,162.20133,135.21697,1,"None","parabolic","box sum"
"487",487,488,67.46263,62.81291,161.00844,NA,NA,NA,2.63e+09,6.14e+10,142.05937,167.97009,180.24964,1,"None","parabolic","box sum"
"488",488,489,57.14556,62.3334,160.96408,NA,NA,NA,2.44e+09,5.47e+10,117.12557,155.13539,134.93852,1,"None","parabolic","box sum"
"489",489,490,176.46014,61.47295,160.92945,NA,NA,NA,2.54e+09,6.04e+10,151.90512,156.20539,170.90944,1,"None","parabolic","box sum"
"490",490,491,69.56257,59.47196,161.10549,NA,NA,NA,2.55e+09,5.61e+10,101.15201,115.78536,139.17062,1,"None","parabolic","box sum"
"491",491,492,30.36252,52.01817,160.90936,NA,NA,NA,2.63e+09,5.67e+10,94.63703,137.27576,123.6547,1,"None","parabolic","box sum"
"492",492,493,62.22578,49.79235,160.97955,NA,NA,NA,2.31e+09,4.98e+10,167.22279,139.83256,101.80419,1,"None","parabolic","box sum"
"497",497,498,81.5793,45.44851,160.94497,NA,NA,NA,2.62e+09,5.7e+10,145.70404,173.74313,97.83951,1,"None","parabolic","box sum"
"501",501,502,138.57867,43.60391,160.95877,NA,NA,NA,2.43e+09,5.6e+10,114.10625,203.89652,243.80763,1,"None","parabolic","box sum"
"502",502,503,182.30369,43.34147,161.13254,NA,NA,NA,2.52e+09,5.55e+10,89.39903,195.81097,121.7171,1,"None","parabolic","box sum"
"503",503,504,153.02366,42.30664,161.04426,NA,NA,NA,2.61e+09,5.81e+10,129.714,132.2577,144.86798,1,"None","parabolic","box sum"
"504",504,505,111.10809,42.33746,161.17754,NA,NA,NA,2.73e+09,6.11e+10,116.27303,137.7126,126.27367,1,"None","parabolic","box sum"
"505",505,506,18.71226,41.48591,160.94512,NA,NA,NA,2.75e+09,5.94e+10,115.85775,133.49396,108.60682,1,"None","parabolic","box sum"
"506",506,507,148.75746,41.30532,161.00117,NA,NA,NA,2.62e+09,6.07e+10,112.1062,169.16233,153.08065,1,"None","parabolic","box sum"
"507",507,508,25.54778,40.79682,160.87099,NA,NA,NA,2.4e+09,4.9e+10,89.24818,185.95511,95.36798,1,"None","parabolic","box sum"
"508",508,509,150.64617,71.3783,160.81373,NA,NA,NA,3.09e+09,7e+10,159.42777,175.54153,106.47263,1,"None","parabolic","box sum"
"509",509,510,60.03048,70.75401,160.55576,NA,NA,NA,2.55e+09,5.76e+10,162.36892,133.57819,161.38415,1,"None","parabolic","box sum"
"510",510,511,151.78232,67.9678,160.66176,NA,NA,NA,2.27e+09,4.79e+10,78.27262,132.15892,143.377,1,"None","parabolic","box sum"
"511",511,512,185.9166,66.19723,160.83029,NA,NA,NA,2.34e+09,5.42e+10,116.5593,170.59751,159.89602,1,"None","parabolic","box sum"
"512",512,513,73.14019,66.04402,160.71885,NA,NA,NA,2.29e+09,4.93e+10,106.25016,152.1527,102.31962,1,"None","parabolic","box sum"
"517",517,518,82.11,62.55422,160.7033,NA,NA,NA,2.52e+09,5.39e+10,131.93879,125.8513,99.27437,1,"None","parabolic","box sum"
"521",521,522,76.79411,54.46981,160.54051,NA,NA,NA,2.27e+09,4.94e+10,131.54794,154.81955,109.73716,1,"None","parabolic","box sum"
"522",522,523,157.76662,54.09805,160.77766,NA,NA,NA,2.59e+09,5.89e+10,115.14506,160.29948,144.67733,1,"None","parabolic","box sum"
"523",523,524,174.33965,52.51647,160.65268,NA,NA,NA,2.81e+09,6.18e+10,99.37426,173.55329,139.28014,1,"None","parabolic","box sum"
"524",524,525,79.46929,50.69864,160.6665,NA,NA,NA,2.34e+09,5.29e+10,126.0223,156.82936,138.38293,1,"None","parabolic","box sum"
"525",525,526,82.27771,47.55954,160.65334,NA,NA,NA,2.44e+09,5.27e+10,83.4636,155.44999,133.30542,1,"None","parabolic","box sum"
"526",526,527,159.79715,47.42411,160.63495,NA,NA,NA,2.5e+09,5.34e+10,114.66566,156.09586,102.82643,1,"None","parabolic","box sum"
"527",527,528,190.2722,46.15422,160.67363,NA,NA,NA,2.6e+09,4.13e+10,39.25898,162.13113,185.33218,1,"None","parabolic","box sum"
"528",528,529,158.41417,45.81599,160.66236,NA,NA,NA,2.27e+09,4.89e+10,107.93937,129.2724,127.77125,1,"None","parabolic","box sum"
"529",529,530,65.54759,45.37381,160.80415,NA,NA,NA,2.31e+09,4.67e+10,96.9406,155.70742,90.64405,1,"None","parabolic","box sum"
"530",530,531,81.39919,45.1284,160.77158,NA,NA,NA,2.29e+09,5.19e+10,133.59013,257.17086,107.23215,1,"None","parabolic","box sum"
"531",531,532,95.80059,43.77423,160.72362,NA,NA,NA,2.45e+09,5.84e+10,128.36495,174.91388,189.46406,1,"None","parabolic","box sum"
