"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"201",201,68494,124.84844,73.5815,81.88543,NA,NA,NA,2047870000,31815400000,158.69737,169.05393,115.69232,1,"None","parabolic","box sum"
"202",202,68493,159.46408,73.5815,81.76386,NA,NA,NA,2019710000,29827400000,138.46232,154.33021,127.12198,1,"None","parabolic","box sum"
"203",203,68379,39.89583,73.5815,81.99169,NA,NA,NA,1975710000,29567700000,92.24552,159.17749,133.01539,1,"None","parabolic","box sum"
"204",204,68378,169.64283,73.5815,82.00755,NA,NA,NA,1912850000,27652300000,92.33163,140.35944,155.07156,1,"None","parabolic","box sum"
"205",205,68182,80.69077,73.5815,82.86106,NA,NA,NA,2269900000,32683900000,130.52684,132.88444,96.19629,1,"None","parabolic","box sum"
"206",206,68095,174.35811,73.5815,83.18631,NA,NA,NA,2053510000,33192700000,167.77272,254.54323,375.18132,1,"None","parabolic","box sum"
"207",207,67659,37.76695,73.5815,84.32252,NA,NA,NA,2289640000,35039700000,104.77471,145.89964,158.39899,1,"None","parabolic","box sum"
"208",208,67173,90.50299,73.5815,86.22136,NA,NA,NA,2274890000,36058900000,177.86124,191.1825,242.28317,1,"None","parabolic","box sum"
"209",209,67066,59.01475,73.5815,86.55894,NA,NA,NA,1960120000,2.9862e+10,184.55943,132.40764,219.27321,1,"None","parabolic","box sum"
"210",210,67065,107.45213,73.5815,86.47762,NA,NA,NA,2127450000,3.1054e+10,77.13549,167.42146,110.6438,1,"None","parabolic","box sum"
"211",211,66840,38.87085,73.5815,87.33741,NA,NA,NA,2124550000,32131300000,184.96738,150.54769,121.30785,1,"None","parabolic","box sum"
"212",212,66398,16.38999,73.5815,88.53541,NA,NA,NA,2480470000,3.3604e+10,116.1631,147.94807,83.36347,1,"None","parabolic","box sum"
"213",213,66307,62.72793,73.5815,88.95101,NA,NA,NA,2148860000,3.0901e+10,98.04964,139.86974,108.83051,1,"None","parabolic","box sum"
"214",214,66206,122.81887,73.5815,89.28841,NA,NA,NA,2216200000,3.0586e+10,120.49543,122.4733,91.69143,1,"None","parabolic","box sum"
"215",215,66103,163.29111,73.5815,89.58932,NA,NA,NA,2060320000,30030600000,86.39864,138.88737,151.32815,1,"None","parabolic","box sum"
"216",216,65917,93.47912,73.5815,90.04956,NA,NA,NA,1914520000,29036700000,89.21398,172.00525,113.27571,1,"None","parabolic","box sum"
"217",217,65797,164.57695,73.5815,90.56182,NA,NA,NA,2268860000,3.4576e+10,106.55918,169.06233,191.97452,1,"None","parabolic","box sum"
"218",218,65398,19.70002,73.5815,91.83316,NA,NA,NA,2801770000,43103700000,115.09803,142.18043,186.70028,1,"None","parabolic","box sum"
"219",219,65278,91.51003,73.5815,92.22112,NA,NA,NA,1953870000,25320300000,106.23917,114.40891,85.37495,1,"None","parabolic","box sum"
"220",220,65170,175.21097,73.5815,92.60528,NA,NA,NA,1958180000,27454400000,116.44067,104.43261,129.11969,1,"None","parabolic","box sum"
"221",221,65070,22.51043,73.5815,92.90336,NA,NA,NA,2216240000,3.1673e+10,90.94838,205.70963,108.0699,1,"None","parabolic","box sum"
"222",222,65069,175.09942,73.5815,92.93922,NA,NA,NA,2033640000,29014400000,107.80227,143.13333,150.21622,1,"None","parabolic","box sum"
"223",223,64974,41.00493,73.5815,93.2798,NA,NA,NA,2220360000,35704500000,146.04604,144.11206,154.66768,1,"None","parabolic","box sum"
"224",224,64747,94.43954,73.5815,93.93991,NA,NA,NA,1949870000,29701100000,159.418,185.95719,126.08141,1,"None","parabolic","box sum"
"225",225,64302,98.22499,73.5815,95.18253,NA,NA,NA,2214350000,31013300000,206.82323,136.40118,98.25033,1,"None","parabolic","box sum"
"226",226,64075,91.00669,73.5815,95.90705,NA,NA,NA,2764250000,40711400000,94.84101,199.4888,205.14196,1,"None","parabolic","box sum"
"227",227,64074,99.78256,73.5815,96.10619,NA,NA,NA,2343270000,33994600000,136.91114,137.12662,99.83456,1,"None","parabolic","box sum"
"228",228,64073,127.12625,73.5815,96.03107,NA,NA,NA,1.931e+09,27723700000,149.9069,131.96941,116.08869,1,"None","parabolic","box sum"
"229",229,63367,88.40338,73.5815,98.14941,NA,NA,NA,2421480000,37705900000,125.84275,122.49198,142.7319,1,"None","parabolic","box sum"
"230",230,63366,180.73169,73.5815,98.31766,NA,NA,NA,1939010000,28986100000,80.26871,194.46844,290.12471,1,"None","parabolic","box sum"
"231",231,63066,39.72146,73.5815,99.2615,NA,NA,NA,2044490000,29086200000,109.1449,128.96563,129.89157,1,"None","parabolic","box sum"
"232",232,63065,158.2534,73.5815,99.39627,NA,NA,NA,2165700000,32563900000,125.90932,138.98049,191.42044,1,"None","parabolic","box sum"
"233",233,62957,173.06551,73.5815,99.67004,NA,NA,NA,2315410000,3.261e+10,96.36776,182.42894,104.6924,1,"None","parabolic","box sum"
"234",234,62860,111.63131,73.5815,99.9318,NA,NA,NA,2104550000,32244900000,125.79511,214.78061,142.28296,1,"None","parabolic","box sum"
"235",235,62560,38.79619,73.5815,100.87004,NA,NA,NA,2578980000,37185300000,98.10338,199.54022,112.84804,1,"None","parabolic","box sum"
"236",236,62559,116.19767,73.5815,100.88346,NA,NA,NA,2204190000,32468700000,108.96169,139.68287,135.93268,1,"None","parabolic","box sum"
"237",237,61814,185.97632,73.5815,103.27266,NA,NA,NA,2457140000,36918600000,169.51323,179.14439,104.2856,1,"None","parabolic","box sum"
"238",238,61710,125.47841,73.5815,103.707,NA,NA,NA,2064890000,28171100000,98.88142,130.27225,134.70978,1,"None","parabolic","box sum"
"239",239,61605,63.92627,73.5815,103.97279,NA,NA,NA,2675980000,40418400000,102.57862,138.6139,270.77681,1,"None","parabolic","box sum"
"240",240,61056,159.37518,73.5815,105.82488,NA,NA,NA,2376010000,37249400000,178.68019,146.65864,148.96661,1,"None","parabolic","box sum"
"241",241,60981,72.77617,73.5815,106.08751,NA,NA,NA,2025380000,29184900000,110.07561,131.20393,169.06053,1,"None","parabolic","box sum"
"242",242,60876,111.91078,73.5815,106.30437,NA,NA,NA,2666090000,38083100000,98.51255,142.28252,108.59019,1,"None","parabolic","box sum"
"243",243,60769,25.30759,73.5815,106.76507,NA,NA,NA,2086110000,29279400000,101.43294,126.75867,142.129,1,"None","parabolic","box sum"
"244",244,60768,64.77333,73.5815,106.68431,NA,NA,NA,2618060000,36523500000,125.58503,148.26115,103.04934,1,"None","parabolic","box sum"
"245",245,60767,100.71538,73.5815,106.6875,NA,NA,NA,2115280000,32867600000,138.50629,189.9254,138.54164,1,"None","parabolic","box sum"
"246",246,60641,22.72046,73.5815,107.0548,NA,NA,NA,2102080000,31076200000,114.53374,180.42636,111.55003,1,"None","parabolic","box sum"
"247",247,60425,39.07627,73.5815,107.69194,NA,NA,NA,1943150000,26722400000,84.08896,142.59105,109.32952,1,"None","parabolic","box sum"
"248",248,60424,61.61707,73.5815,107.66851,NA,NA,NA,1981890000,27977700000,94.60283,152.53924,127.10655,1,"None","parabolic","box sum"
"249",249,59581,146.15066,73.5815,110.02855,NA,NA,NA,1910140000,25817100000,131.45389,156.04647,95.17491,1,"None","parabolic","box sum"
"250",250,59454,47.99961,73.5815,110.32574,NA,NA,NA,2362290000,35102100000,120.84597,164.02962,119.36939,1,"None","parabolic","box sum"
"251",251,59344,143.51237,73.5815,110.71293,NA,NA,NA,2161670000,33950700000,176.21173,177.35808,128.61067,1,"None","parabolic","box sum"
"252",252,58501,56.04504,73.5815,113.22846,NA,NA,NA,2519820000,38817900000,110.56662,164.51598,158.14781,1,"None","parabolic","box sum"
"253",253,58129,136.09165,73.5815,114.19272,NA,NA,NA,2410540000,38936200000,111.17366,177.86878,184.92663,1,"None","parabolic","box sum"
"254",254,58128,183.06783,73.5815,114.17749,NA,NA,NA,2008480000,30393700000,139.24066,185.59553,111.49204,1,"None","parabolic","box sum"
"255",255,57999,51.20834,73.5815,114.50736,NA,NA,NA,2085080000,31626800000,100.67322,127.06166,120.59814,1,"None","parabolic","box sum"
"256",256,57998,152.90611,73.5815,114.52767,NA,NA,NA,2372800000,36764900000,110.68631,167.17179,121.73426,1,"None","parabolic","box sum"
"257",257,57397,137.62925,73.5815,116.14201,NA,NA,NA,1967260000,28574300000,121.18553,195.98934,92.59224,1,"None","parabolic","box sum"
"258",258,57272,40.2868,73.5815,116.41874,NA,NA,NA,2127570000,31938900000,104.28126,173.20456,117.39337,1,"None","parabolic","box sum"
"259",259,56897,158.46418,73.5815,117.44194,NA,NA,NA,2026300000,28245700000,105.07884,145.47956,100.13872,1,"None","parabolic","box sum"
"260",260,56778,109.39069,73.5815,117.73825,NA,NA,NA,2091270000,3.2865e+10,108.96535,130.0239,151.2931,1,"None","parabolic","box sum"
"261",261,56665,125.29166,73.5815,118.10205,NA,NA,NA,2065710000,32097700000,103.63758,128.77292,271.3601,1,"None","parabolic","box sum"
"262",262,56520,48.04721,73.5815,118.51605,NA,NA,NA,1974710000,29045600000,162.1515,144.50411,98.87159,1,"None","parabolic","box sum"
"263",263,56217,26.17663,73.5815,119.29096,NA,NA,NA,1916150000,24232600000,100.9346,210.93478,71.48111,1,"None","parabolic","box sum"
"264",264,56216,61.13822,73.5815,119.37376,NA,NA,NA,2429970000,35205900000,134.02007,133.23089,107.16325,1,"None","parabolic","box sum"
"265",265,56086,24.70488,73.5815,119.50858,NA,NA,NA,2089350000,32292600000,118.8331,138.95313,135.29348,1,"None","parabolic","box sum"
"266",266,55648,27.89682,73.5815,120.49276,NA,NA,NA,2162220000,31143900000,129.5546,149.53611,127.03478,1,"None","parabolic","box sum"
"267",267,55647,34.89542,73.5815,120.53238,NA,NA,NA,1973970000,30628400000,154.81085,146.14236,207.36581,1,"None","parabolic","box sum"
"268",268,55646,57.65757,73.5815,120.47734,NA,NA,NA,2176010000,30592300000,154.25633,140.72815,125.61619,1,"None","parabolic","box sum"
"269",269,55373,142.35227,73.5815,121.09763,NA,NA,NA,2009680000,29522500000,83.52467,130.77061,111.29552,1,"None","parabolic","box sum"
"270",270,54679,62.23292,73.5815,122.95156,NA,NA,NA,1937320000,30966300000,172.0278,128.23068,214.416,1,"None","parabolic","box sum"
"271",271,54545,107.20331,73.5815,123.23847,NA,NA,NA,2042410000,28753200000,78.58286,243.05093,114.97802,1,"None","parabolic","box sum"
"272",272,53621,38.5192,73.5815,125.62472,NA,NA,NA,1923170000,29651600000,161.7973,176.55577,305.99269,1,"None","parabolic","box sum"
"273",273,53620,62.91759,73.5815,125.60122,NA,NA,NA,1990620000,27917200000,96.8551,183.34482,111.33933,1,"None","parabolic","box sum"
"274",274,52828,49.61368,73.5815,127.58983,NA,NA,NA,2650380000,38372500000,91.02655,174.87602,94.60622,1,"None","parabolic","box sum"
"275",275,52690,26.95152,73.5815,127.97957,NA,NA,NA,2623880000,40668400000,134.76757,161.64683,142.65513,1,"None","parabolic","box sum"
"276",276,52557,148.50003,73.5815,128.38663,NA,NA,NA,1941090000,29064500000,120.23771,115.80348,135.18813,1,"None","parabolic","box sum"
"277",277,52181,37.85941,73.5815,129.3776,NA,NA,NA,1927900000,29840200000,147.55325,159.73528,100.08281,1,"None","parabolic","box sum"
"278",278,52180,52.71658,73.5815,129.22972,NA,NA,NA,2036120000,31000700000,105.74206,172.58457,135.06171,1,"None","parabolic","box sum"
"279",279,51448,45.48256,73.5815,131.37045,NA,NA,NA,2096270000,33385400000,97.82002,168.19103,361.1283,1,"None","parabolic","box sum"
"280",280,51321,188.09601,73.5815,131.75707,NA,NA,NA,2016690000,25212700000,110.80395,96.99125,98.23385,1,"None","parabolic","box sum"
"281",281,51320,189.33388,73.5815,131.81859,NA,NA,NA,2.227e+09,31580600000,105.74046,234.80443,94.36193,1,"None","parabolic","box sum"
"282",282,51081,117.13344,73.5815,132.29084,NA,NA,NA,2088740000,29121400000,87.50402,120.83629,114.31462,1,"None","parabolic","box sum"
"283",283,50973,139.34957,73.5815,132.69004,NA,NA,NA,2301270000,36568400000,98.99196,139.16352,163.22011,1,"None","parabolic","box sum"
"284",284,50371,84.81936,73.5815,134.39767,NA,NA,NA,2521950000,38381700000,95.08895,285.50605,128.80781,1,"None","parabolic","box sum"
"285",285,50268,97.27051,73.5815,134.79389,NA,NA,NA,2728190000,36795200000,119.33876,168.02198,91.89004,1,"None","parabolic","box sum"
"286",286,50267,172.66484,73.5815,134.78782,NA,NA,NA,1915390000,30043800000,131.83161,152.43302,109.81852,1,"None","parabolic","box sum"
"287",287,49835,86.04746,73.5815,136.05679,NA,NA,NA,1987580000,28289600000,92.71698,151.1649,126.97262,1,"None","parabolic","box sum"
"288",288,49834,187.02009,73.5815,136.1317,NA,NA,NA,1929260000,26739600000,81.53916,225.57303,105.4019,1,"None","parabolic","box sum"
"289",289,49115,25.65665,73.5815,138.56173,NA,NA,NA,2084740000,3.0488e+10,93.35211,165.10305,135.16623,1,"None","parabolic","box sum"
"290",290,48900,138.25032,73.5815,139.21223,NA,NA,NA,2221190000,32665100000,77.16603,166.55239,164.11319,1,"None","parabolic","box sum"
"291",291,48792,161.74594,73.5815,139.32258,NA,NA,NA,2194820000,33427900000,210.02454,162.70702,107.28404,1,"None","parabolic","box sum"
"292",292,48683,152.27547,73.5815,139.67698,NA,NA,NA,2308460000,32035300000,98.29636,127.81683,116.88226,1,"None","parabolic","box sum"
"293",293,47960,22.53906,73.5815,142.03283,NA,NA,NA,2192440000,31703800000,114.36275,187.25786,121.33059,1,"None","parabolic","box sum"
"294",294,47746,90.83217,73.5815,142.87387,NA,NA,NA,2158140000,32655400000,115.21163,158.57884,160.74884,1,"None","parabolic","box sum"
"295",295,47577,37.32519,73.5815,143.51589,NA,NA,NA,2.524e+09,40263800000,170.00026,149.00943,140.27107,1,"None","parabolic","box sum"
"296",296,47381,36.79727,73.5815,144.02237,NA,NA,NA,2078310000,30778600000,230.9167,269.82601,110.20623,1,"None","parabolic","box sum"
"297",297,47283,49.79034,73.5815,144.40251,NA,NA,NA,2047650000,28514300000,85.92352,323.02973,108.36112,1,"None","parabolic","box sum"
"298",298,46847,34.22604,73.5815,145.94709,NA,NA,NA,1968850000,29113800000,105.91061,132.15876,175.56477,1,"None","parabolic","box sum"
"299",299,46526,185.27858,73.5815,146.84987,NA,NA,NA,1928680000,26441500000,91.39809,115.27477,94.36871,1,"None","parabolic","box sum"
"300",300,46203,111.62256,73.5815,147.79412,NA,NA,NA,2177070000,30413200000,87.31225,118.19488,143.75903,1,"None","parabolic","box sum"
"301",301,45881,53.54095,73.5815,148.71881,NA,NA,NA,2086430000,30968400000,103.99301,162.6745,234.59294,1,"None","parabolic","box sum"
"302",302,45880,176.61135,73.5815,148.99618,NA,NA,NA,1967600000,29811300000,97.68475,298.90248,144.42118,1,"None","parabolic","box sum"
"303",303,45584,160.76238,73.5815,149.97721,NA,NA,NA,1908730000,27598700000,89.9169,121.26205,111.5711,1,"None","parabolic","box sum"
"304",304,45374,144.21788,73.5815,150.5069,NA,NA,NA,2224420000,34856600000,111.81673,169.68515,119.45252,1,"None","parabolic","box sum"
"305",305,45172,63.61677,73.5815,151.10528,NA,NA,NA,2648870000,42477700000,145.38159,168.41723,162.95339,1,"None","parabolic","box sum"
"306",306,44546,114.57771,73.5815,153.13428,NA,NA,NA,2166190000,29255600000,98.23407,131.5647,109.35581,1,"None","parabolic","box sum"
"307",307,44321,47.6566,73.5815,154.02913,NA,NA,NA,2048490000,3.2327e+10,118.30056,184.78959,129.63665,1,"None","parabolic","box sum"
"308",308,44096,39.29689,73.5815,154.51099,NA,NA,NA,2092660000,33135500000,124.66898,159.61758,136.39633,1,"None","parabolic","box sum"
"309",309,44008,51.34049,73.5815,155.04513,NA,NA,NA,2716160000,38699600000,81.82692,137.16898,117.36923,1,"None","parabolic","box sum"
"310",310,43892,105.30286,73.5815,155.24548,NA,NA,NA,2071150000,32260700000,170.51448,146.84522,153.3608,1,"None","parabolic","box sum"
"311",311,43650,106.33339,73.5815,156.06287,NA,NA,NA,2266100000,33897300000,133.80876,156.00717,177.45243,1,"None","parabolic","box sum"
"312",312,43428,36.38486,73.5815,156.6757,NA,NA,NA,2407600000,34381200000,103.94903,144.62665,138.03872,1,"None","parabolic","box sum"
"313",313,43427,156.9451,73.5815,156.52457,NA,NA,NA,2593170000,39790500000,97.00106,131.34297,179.76859,1,"None","parabolic","box sum"
"314",314,42856,57.48602,73.5815,158.42532,NA,NA,NA,2192330000,31913200000,182.56121,176.03956,116.40469,1,"None","parabolic","box sum"
"315",315,42618,125.60281,73.5815,158.92434,NA,NA,NA,2159090000,33664500000,116.56861,208.92102,134.94718,1,"None","parabolic","box sum"
"316",316,42183,61.92678,73.5815,160.22081,NA,NA,NA,1943330000,29353400000,99.53731,107.53017,118.44047,1,"None","parabolic","box sum"
"317",317,42182,74.09708,73.5815,160.39093,NA,NA,NA,1916210000,27101700000,90.99968,186.75203,103.54652,1,"None","parabolic","box sum"
"318",318,41872,151.17439,73.5815,161.42849,NA,NA,NA,2408880000,34302300000,96.96259,140.39183,143.07503,1,"None","parabolic","box sum"
"319",319,41778,77.17925,73.5815,161.678,NA,NA,NA,2089680000,30218900000,157.44909,136.73883,107.17457,1,"None","parabolic","box sum"
"320",320,41468,167.95097,73.5815,162.73187,NA,NA,NA,2188460000,31051800000,92.62721,284.14775,109.80771,1,"None","parabolic","box sum"
"321",321,41246,12.27688,73.5815,163.30491,NA,NA,NA,1932390000,2.7712e+10,114.97345,127.14538,110.27006,1,"None","parabolic","box sum"
"322",322,40495,78.50877,73.5815,165.75625,NA,NA,NA,2089850000,30248400000,118.58149,131.55045,113.93449,1,"None","parabolic","box sum"
"323",323,40494,146.28502,73.5815,165.72471,NA,NA,NA,2153410000,31208700000,84.12072,130.81683,123.71502,1,"None","parabolic","box sum"
"324",324,67369,86.72908,73.51197,85.57507,NA,NA,NA,2007420000,40358700000,109.06429,131.82834,84.13118,1,"None","parabolic","box sum"
"325",325,56898,135.93628,73.51128,117.56876,NA,NA,NA,2968010000,67610900000,166.34826,148.2219,120.58938,1,"None","parabolic","box sum"
"326",326,44962,72.70785,73.50802,152.03242,NA,NA,NA,2177490000,47733800000,99.41029,203.94427,116.79934,1,"None","parabolic","box sum"
"327",327,44961,179.50524,73.50715,151.92411,NA,NA,NA,2275640000,51922400000,137.33787,146.95469,123.89104,1,"None","parabolic","box sum"
"328",328,65503,107.22056,73.50337,91.45951,NA,NA,NA,2021650000,43652900000,124.58714,159.83273,115.40234,1,"None","parabolic","box sum"
"329",329,49942,94.97084,73.50335,135.77691,NA,NA,NA,1974290000,43385500000,109.71774,141.36544,133.58784,1,"None","parabolic","box sum"
"330",330,63665,150.70121,73.50334,97.23612,NA,NA,NA,2081200000,44662900000,116.18081,132.3446,111.9222,1,"None","parabolic","box sum"
"331",331,61502,64.56685,73.50207,104.28688,NA,NA,NA,1913020000,42647700000,234.01907,281.91603,128.86477,1,"None","parabolic","box sum"
"332",332,65614,102.07038,73.50199,91.20529,NA,NA,NA,2290590000,48629300000,135.85462,119.30388,121.0404,1,"None","parabolic","box sum"
"333",333,64748,85.36974,73.49796,93.78231,NA,NA,NA,1969290000,45069400000,112.72851,249.38352,192.39634,1,"None","parabolic","box sum"
"334",334,54418,105.31633,73.49617,123.46204,NA,NA,NA,2011640000,43279800000,124.20362,152.85206,111.61429,1,"None","parabolic","box sum"
"335",335,66006,26.57926,73.49591,89.87625,NA,NA,NA,1911510000,42691100000,91.22686,154.24285,148.21684,1,"None","parabolic","box sum"
"336",336,58000,61.98708,73.4953,114.52612,NA,NA,NA,1946370000,42961900000,102.33189,161.0248,132.15339,1,"None","parabolic","box sum"
"337",337,47057,23.0577,73.49487,145.23187,NA,NA,NA,2073560000,44146500000,90.9264,214.86836,102.75185,1,"None","parabolic","box sum"
"338",338,64854,157.17621,73.49404,93.43477,NA,NA,NA,1968970000,45653100000,172.74599,139.43909,124.11666,1,"None","parabolic","box sum"
"339",339,62158,20.73547,73.49379,102.36875,NA,NA,NA,1951270000,45781600000,135.17796,172.01777,160.73465,1,"None","parabolic","box sum"
"340",340,62157,146.28467,73.49369,102.41949,NA,NA,NA,2356560000,50764100000,94.12831,247.47972,104.82633,1,"None","parabolic","box sum"
"341",341,60314,106.19761,73.49213,107.93036,NA,NA,NA,2064710000,45350700000,139.41991,134.89038,109.97331,1,"None","parabolic","box sum"
"342",342,42500,96.12222,73.49135,159.20053,NA,NA,NA,1922940000,44912300000,143.67773,324.61396,125.15458,1,"None","parabolic","box sum"
"343",343,61911,160.6855,73.49039,102.95624,NA,NA,NA,1958490000,4.5667e+10,128.53534,167.62251,381.15358,1,"None","parabolic","box sum"
"344",344,57527,159.82546,73.48696,115.70814,NA,NA,NA,2197530000,48920200000,98.3556,161.35457,129.06629,1,"None","parabolic","box sum"
"345",345,67547,135.37479,73.48512,84.76208,NA,NA,NA,1990440000,43708900000,94.14358,150.3955,169.62171,1,"None","parabolic","box sum"
"346",346,46849,32.19044,73.48434,145.70698,NA,NA,NA,2014490000,43127800000,82.1396,136.78671,130.94331,1,"None","parabolic","box sum"
